id,type_road,geometry,roads_count,closest_distance_meters,roads_names
04dcaa8d8777a5a530832c3b761f3212,service,POINT(5.73828 58.84775),123,1.30318962032726,"[Flintergata,Vågsgata,Austråttlia,Ole Bulls gate,Nedre Jernbaneveien,Julie Eges gate,Gravarslia,Gjesdalbakken]"
04dcaa8d8777a5a530832c3b761f3212,primary,POINT(5.73828 58.84775),74,84.728170284973118,"[Oalsgata,Elvegata,Høylandsgata,Austråttbakken,St. Olavs gate,Jærveien,Elveplassen]"
04dcaa8d8777a5a530832c3b761f3212,residential,POINT(5.73828 58.84775),61,94.595358692651757,"[Hoveveien,Walter Roffs vei,Gravarstunet,Austråttlia,Gravarskroken,Lensmannsgata,Vindhagen,Pilabakken,Gravarverket,Gjesdalbakken,Gravarslia,Austråttbanen,Austråttgata,Ganddalsgata,Drengveien,Austråttbråtet,Tunveien,Skeienegata,Jørgen Moes gate,Ullendalverket,Raunabakken,Ullendalsverket]"
04dcaa8d8777a5a530832c3b761f3212,unclassified,POINT(5.73828 58.84775),36,91.506913817273983,"[Jærveien,Julie Eges gate,Gjesdalbakken,Haakon 7's gate,Haakon 7s gate,Walter Roffs vei,Kanalgata,Vågsgata,Holbergs gate,Gjesdalveien,Havnegata,Ullendalsverket]"
04dcaa8d8777a5a530832c3b761f3212,secondary,POINT(5.73828 58.84775),26,50.587520883511054,"[Gravarsveien,Austråttveien,Hoveveien]"
04dcaa8d8777a5a530832c3b761f3212,tertiary,POINT(5.73828 58.84775),24,94.853420113879878,"[St. Olavs gate,Vågsgjerdveien,Gjesdalveien]"
04dcaa8d8777a5a530832c3b761f3212,living_street,POINT(5.73828 58.84775),8,56.793592201758024,"[Gjesdalveien,Holbergs gate,Jærveien,Haakon 7's gate]"
057e38ed4b6305b3a0fe274a24878eb3,service,POINT(11.19639 60.72078),93,0.40089524087846407,[Sannervegen]
057e38ed4b6305b3a0fe274a24878eb3,primary,POINT(11.19639 60.72078),24,58.674079463883807,"[Stangevegen,Storgata,Romedalsvegen,Jernbanegata]"
057e38ed4b6305b3a0fe274a24878eb3,residential,POINT(11.19639 60.72078),23,99.76252549000759,"[Liavegen,Kolstadjordet,Silovegen,Kongsvegen,Hellinga,Sannervegen,Gamle Stangeveg,Torstadvegen,Gimle,Skolegata]"
057e38ed4b6305b3a0fe274a24878eb3,tertiary,POINT(11.19639 60.72078),9,184.21326713881615,"[Ljøstadvegen,Storgata,Heggedalsvegen]"
057e38ed4b6305b3a0fe274a24878eb3,secondary,POINT(11.19639 60.72078),5,465.44807033023494,"[Kristian Fjelds gate,Storgata,Ljøstadvegen,Kirkevegen]"
057e38ed4b6305b3a0fe274a24878eb3,unclassified,POINT(11.19639 60.72078),2,22.787217275005666,[Romedalsvegen]
058cc00295ca979247b4a515a16b2bad,residential,POINT(14.83055 63.06788),9,223.13399712432363,"[Polerarvägen,Backvägen,Krysshammarvägen,Hästjägarvägen,Adjutantsvägen]"
058cc00295ca979247b4a515a16b2bad,service,POINT(14.83055 63.06788),8,299.3192094376339,[]
058cc00295ca979247b4a515a16b2bad,unclassified,POINT(14.83055 63.06788),8,37.143150413056574,"[Löjtnantsvägen,Lastarvägen]"
058cc00295ca979247b4a515a16b2bad,secondary,POINT(14.83055 63.06788),4,138.40696544459735,[]
058cc00295ca979247b4a515a16b2bad,trunk,POINT(14.83055 63.06788),3,399.36666926103527,[Inlandsvägen]
05919cc0f19c6990024b67a49d439e76,service,POINT(10.25468 60.14701),125,4.713719546986427,[Arnegårdsbakken]
05919cc0f19c6990024b67a49d439e76,residential,POINT(10.25468 60.14701),37,30.510150723259969,"[Arnegårdsbakken,Ståle Kyllingstads vei,Konglefaret,Monserudveien,Arnegårdsveien,Granlystubben,Tandbergmoveien,Hvervenmoveien]"
05919cc0f19c6990024b67a49d439e76,trunk,POINT(10.25468 60.14701),34,18.216577751563445,"[Hvervenkastet,Osloveien]"
05919cc0f19c6990024b67a49d439e76,unclassified,POINT(10.25468 60.14701),25,124.46391291991432,"[Arnold Dybsjords vei,Hvervenmoveien,Kartverksveien]"
