id,road_distance_nan,road_distance_living_street,road_distance_motorway,road_distance_primary,road_distance_residential,road_distance_secondary,road_distance_service,road_distance_tertiary,road_distance_trunk,road_distance_unclassified,road_count_nan,road_count_living_street,road_count_motorway,road_count_primary,road_count_residential,road_count_secondary,road_count_service,road_count_tertiary,road_count_trunk,road_count_unclassified
033d35fc2f22218a34a61a80ccc1e76e,1000,1000.0,1000.0,57.88662358332844,22.883910342944464,1000.0,5.32683556961777,133.72062553238172,1000.0,84.86629013508296,0.0,0.0,0.0,6.0,37.0,0.0,108.0,2.0,0.0,16.0
0362e54133d2ed060bab62ff5494ab53,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
037f5bd1b123b5f99ec37123f30712b0,1000,1000.0,1000.0,16.563705662855458,88.27170386486031,1000.0,30.72893841222465,1000.0,1000.0,137.24367802809954,0.0,0.0,0.0,11.0,11.0,0.0,30.0,0.0,0.0,8.0
0384d6ea98782e1a56ec2c8d5cf59762,1000,121.49631687525032,1000.0,1000.0,159.44289499816784,348.3660239627406,4.638757622404981,23.77534146095905,309.142140216571,128.9884128305162,0.0,4.0,0.0,0.0,60.0,1.0,42.0,21.0,8.0,9.0
03c7826950fe954153791a73408a4559,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0406b4a9acb89dae02691f8e8912e8ed,1000,1000.0,1000.0,1000.0,147.90405978461644,411.1692278538272,12.73272755505142,1000.0,1000.0,79.09832431768938,0.0,0.0,0.0,0.0,20.0,2.0,56.0,0.0,0.0,3.0
04120b2a05eac78d1113c3012073039b,1000,1000.0,193.6031477285212,1000.0,78.41376542445298,258.0390521674223,6.27951686878674,58.13798255007422,1000.0,259.1168437275333,0.0,0.0,12.0,0.0,7.0,28.0,112.0,25.0,0.0,7.0
0412b030864de33c793cbcbcb322647c,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04751dc91017b2b52ce93d59c35578f3,1000,1000.0,53.13041377801088,1000.0,74.88037921291446,38.82180961345276,3.017223103031358,20.331415284494437,1000.0,58.04857002458249,0.0,0.0,8.0,0.0,14.0,34.0,184.0,18.0,0.0,12.0
0492eb2098075c71ded0bb172386d8a0,1000,1000.0,184.60725376285708,1000.0,197.53981799133837,1000.0,5.02076337022997,20.95517186806543,1000.0,33.84424718704603,0.0,0.0,10.0,0.0,6.0,0.0,164.0,59.0,0.0,34.0
0498b278cc8da6c61fb9aa295b971b7b,1000,432.46330737948347,1000.0,1000.0,154.04453421486346,1000.0,5.421157531445121,24.59957457365375,1000.0,221.03910436893844,0.0,3.0,0.0,0.0,6.0,0.0,186.0,25.0,0.0,12.0
049d21f5a827cf35eed9861470b2f577,1000,1000.0,99.44065862067409,1000.0,134.16391887948495,1000.0,34.23370952134189,205.92158304487225,1000.0,4.3534585955951455,0.0,0.0,13.0,0.0,20.0,0.0,77.0,33.0,0.0,12.0
04c56e28e75b2581af66e66d53c3557b,1000,1000.0,1000.0,1000.0,227.59777293925757,73.92996291868727,1.5312028722165518,1000.0,41.5718078138349,34.42615703911412,0.0,0.0,0.0,0.0,4.0,21.0,70.0,0.0,10.0,18.0
