id,accommodation_count,activities_count,beauty_count,cafe_and_restaurant_count,clothing_count,electronics_count,food_count,grocery_count,hobby_count,home_count,medical_count,public_service_count,service_count,shopping_center_count,religious_count,accommodation_dist,activities_dist,beauty_dist,cafe_and_restaurant_dist,clothing_dist,electronics_dist,food_dist,grocery_dist,hobby_dist,home_dist,medical_dist,public_service_dist,service_dist,shopping_center_dist,religious_dist
7c8e7055793016e98046b114079bb36c,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,11.0,0.0,0.0,1000.0,495.9086689822377,1000.0,106.12579589779175,1000.0,1000.0,1000.0,1000.0,1000.0,309.20912514691275,1000.0,269.4758838705459,108.16859732366052,1000.0,1000.0
621e44f8ca9a74cfa38924c14cd0b8c9,0.0,7.0,2.0,4.0,1.0,2.0,4.0,5.0,3.0,2.0,2.0,4.0,19.0,1.0,1.0,1000.0,46.457065959211974,286.5547614922921,126.63207194016483,385.8430449062062,66.14800246875858,133.78554681871213,133.78554681871213,405.26379685394704,342.14491576468356,359.9905142671082,381.25849705608647,24.797682068342453,402.4764591107644,393.5123174351795
5030948a5e8054911af6e544c0c01cfb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,89.71077650506496,1000.0,1000.0,1000.0,183.2350627788226,68.2242213670942,1000.0,124.16625063476299
cd3dfd42c5666d1d3f3889dd0a823f8e,0.0,5.0,1.0,4.0,2.0,0.0,2.0,3.0,1.0,3.0,0.0,4.0,12.0,0.0,1.0,1000.0,197.82520665264838,176.48621854689026,35.91841861309601,113.8566758934466,1000.0,141.56078009661138,212.3476157550599,216.2763443375359,350.91749910335835,1000.0,213.12580521290118,95.72032463699335,1000.0,109.65374761367427
63540db5686f1393b2840a51578f7e7f,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,16.0,1.0,0.0,1000.0,1000.0,1000.0,63.48744864982478,1000.0,462.9154903063894,1000.0,498.50354325449115,245.73642283195863,165.68841251243478,1000.0,106.11896232542503,110.3952342952719,417.7831189836015,1000.0
e5208b4eb42fea07e9c64295fe5772f9,0.0,3.0,0.0,5.0,1.0,2.0,0.0,4.0,2.0,8.0,1.0,1.0,17.0,0.0,0.0,1000.0,328.5006659717101,1000.0,83.57328868241252,276.9299418445889,318.78663278293106,1000.0,389.1764481550827,302.70094928141197,58.520607535375014,444.4158626107729,315.01566576206835,219.02195325239646,1000.0,1000.0
992bf55be991dc43a71228e4e96d4e94,0.0,3.0,2.0,4.0,10.0,5.0,3.0,6.0,9.0,11.0,4.0,1.0,16.0,3.0,0.0,1000.0,149.27732077692414,129.06419689140287,79.04823520932412,129.87576312851857,140.9239163861137,183.31934474769332,38.730757766475286,37.587694744729845,75.89063358052277,164.98207897305667,156.21862746259615,105.54666302917296,147.05738346629974,1000.0
25589c54a5ee3f4e68cf6e6a3e7733b0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1000.0,295.602301214565,1000.0,1000.0,225.57121719183368,1000.0,1000.0,1000.0,1000.0,170.31150659742607,1000.0,1000.0,216.0423899852957,1000.0,1000.0
fcb3e313cec2e3d5af2a9aaccd61562e,0.0,1.0,0.0,11.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,5.0,14.0,1.0,3.0,1000.0,315.0662577486818,1000.0,13.338519575489418,1000.0,1000.0,348.5797605916282,61.13823449217481,490.28688046756076,386.8959529317864,1000.0,94.86920174450371,57.59370978307076,439.4598723236536,427.3372512354215
d2d6e6022921586327ef6bbd050b5ec1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
cfc4c519d788236210b4c652160cf060,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,314.71805724430794,1000.0,1000.0,410.4981108151476,1000.0,1000.0,1000.0,37.56568824975217,1000.0,1000.0,1000.0,1000.0,37.81271958403095,1000.0,1000.0
622653d70925ab018c42fa23ed3b6c5a,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,19.576314206754915,1000.0,13.24697831371303,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,29.408956519112557,1000.0,1000.0
b11592d72ecd9f6e45ab5d5073d9c7c2,0.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,1000.0,162.011448085583,1000.0,76.38198942094495,1000.0,1000.0,85.67851709754683,90.97649703849329,1000.0,1000.0,83.79844365906675,319.4474977673243,89.20825309702681,1000.0,284.0479473005257
7c4e12fb162e1b090ad9ebc47d927c84,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1000.0,1000.0,1000.0,53.47049957908616,1000.0,1000.0,1000.0,426.8360384872851,1000.0,1000.0,1000.0,204.95341089305515,164.52064418780486,1000.0,1000.0
405a51d0b9f97ec3ab4e7449e0b9515f,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1000.0,268.53434631,1000.0,1000.0,1000.0,1000.0,1000.0,53.30488769577395,1000.0,1000.0,1000.0,1000.0,4.487508207090933,1000.0,331.33978055339753
87daeb04ed4985dd709971f4c2cffd2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,73.26077868894174,54.68324603602551,1000.0
b08e3ba519e3a251d0d08ab1405c84b9,5.0,5.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,273.94997458742523,200.48738323731652,1000.0,329.9198111277957,292.8361559486811,1000.0,220.1241959214518,271.93203886489226,1000.0,243.25034079319516,449.19102707430153,380.6177816238342,30.18297660639098,1000.0,1000.0
1d458cc0343830fbe7ee100bf0aca927,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,1000.0,244.12737709914072,1000.0,25.412575001327944,201.87559594080395,1000.0,1000.0,1000.0,1000.0,196.3181880931602,1000.0,1000.0,45.69896267772274,196.89119073227036,1000.0
f9be2c7cc4d5863f3a1e3c64976e5b2e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
f3482980d0ef213dc0112262c0b14b64,0.0,2.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,7.0,2.0,5.0,20.0,2.0,0.0,1000.0,259.68967435376686,318.3685159762818,245.33255456215352,395.91834450247666,1000.0,1000.0,192.6475615053986,1000.0,208.5051255297141,453.86055791178427,286.8234884737453,44.6249950485677,291.1675999037265,1000.0
3c641f1c9613da2953d352afe669d3d3,1.0,8.0,2.0,15.0,5.0,1.0,3.0,8.0,1.0,4.0,3.0,6.0,22.0,2.0,1.0,450.420087392719,207.82559371845153,352.6227008435567,95.12086139967823,85.8706657330522,193.28507015786238,29.53009937881062,94.48102328137861,321.61223686924734,87.3476740427047,83.62727241598017,208.18944869088594,12.220609200305521,104.89980235608037,428.8831709285009
b56d14898b577bbeaf2a4a2da2ef6ab1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2164587d0f86423868e78766e1cc2cee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
4679c7c7f7964d11db18af1fa917baaf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,55.05173253587127,1000.0,1000.0
43cf35b7b641fc25a552552d34424f56,2.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0,314.64572027351744,231.66455554697438,1000.0,303.92417072484994,327.4288795972828,323.34371162746595,1000.0,1000.0,1000.0,431.1107972895212,188.9134356875663,1000.0,72.69166111581357,1000.0,1000.0
bbd97f6c025c90a4c3630c3f7181d1f4,0.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,6.0,10.0,3.0,1.0,1000.0,384.41126323180873,1000.0,58.764424677757866,1000.0,1000.0,219.68249005912966,263.1953489595673,1000.0,381.2434276209767,357.1440015739129,174.91116619895578,252.48880999037135,218.25075648926182,499.9062724031222
dadf77e7532167483afc6adffe9603cf,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,93.69114539182317,1000.0,125.43524375738127,1000.0,1000.0,171.68268852080064,29.101281155496523,1000.0,1000.0,1000.0,1000.0,168.6017227818091,1000.0,1000.0
66677721d1212448f476dc324a8c137a,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,491.9605397042129,290.6236870413612,1000.0,77.7664839499024,1000.0,1000.0,1000.0,91.21469747852005,495.72502822927703,1000.0,1000.0,491.9605397042129,57.85099043973755,1000.0,1000.0
