id,size_total,active_days_count,percentage_average,average_daily_minutes,capacity_kw,station_name,country_name,calendar_day_count,geometry,living_street_dist,motorway_dist,primary_dist,residential_dist,secondary_dist,road_service_dist,tertiary_dist,trunk_dist,unclassified_dist,road_count_living_street,motorway_count,primary_count,road_count_residential,secondary_count,road_service_count,tertiary_count,trunk_count,unclassified_count,operator,accommodation_count,activities_count,beauty_count,cafe_and_restaurant_count,clothing_count,electronics_count,food_count,supermarket_count,hobby_count,home_count,medical_count,public_service_count,service_count,shopping_center_count,religious_count,accommodation_dist,activities_dist,beauty_dist,cafe_and_restaurant_dist,clothing_dist,electronics_dist,food_dist,grocery_dist,hobby_dist,home_dist,medical_dist,public_service_dist,service_dist,shopping_center_dist,religious_dist,occupation_rate,population,total_time_spent,lng,lat,good_feature_score,score_performance,occupation_rank
d1c208704f448a23028ac5625aa56790,8,139,7.03625596455351,101.322085889571,300,Recharge Kiwi Beitostølen,Norway,163,POINT (8.9214 61.24275),1000,1000,77.43,29.59,1000,15.69,1000,1000,41.23,0,0,5,49,0,156,0,0,37,Recharge,6,2,0,2,0,0,0,1,0,2,0,1,2,0,0,160.38,151.14,1000,31.42,1000,1000,1000,28.91,1000,48.05,1000,290.3,21.21,1000,1000,"(6.23, 9.345]",1.96,367.5,8.9214,61.24275,3.2,113,8
4f7e9eaf91e0c4bc48b441d28582a14c,6,359,7.03537107182941,101.309343434343,150,Vattenfall - MAX - Hästhovsvägen 2,Sweden,396,POINT (14.22673 57.78029),1000,20.59,1000,62.51,1000,18.07,85.57,353.16,167.09,0,10,0,33,0,80,30,13,8,Vattenfall SE,1,8,0,6,0,0,2,2,1,1,0,9,28,2,1,129.48,188.74,1000,44.26,1000,1000,62.79,319.3,371.5,443.12,1000,260.33,25.29,233.84,307.24,"(6.23, 9.345]",5.86,562.5,14.22673,57.78029,4.6,114,8
3b5cc9061ef12ead70a9b5828d3ade8b,6,362,6.99532945192667,100.732744107744,250,Vallensbæk Rådhus,Denmark,396,POINT (12.38709 55.62459),1000,432.48,48.57,109.51,1000,9.15,95.39,1000,118.71,0,7,11,92,0,61,54,0,5,EWII,0,10,1,10,0,0,2,7,1,0,1,6,12,0,0,1000,105.32,94.43,71.88,1000,1000,76.91,82.69,128.33,1000,180.37,20.24,70.23,1000,1000,"(6.23, 9.345]",143.56,382.5,12.38709,55.62459,4.2,115,8
95311c92ff1496f45b80c0694aadb37b,10,141,6.98551465576006,100.591411042945,200,Recharge Shell Koppang,Norway,163,POINT (10.9956 61.58827),1000,1000,1000,1000,1000,15.05,17.31,18.9,70.71,0,0,0,0,0,15,7,11,1,Recharge,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,33.3,1000,1000,"(6.23, 9.345]",1.96,30,10.9956,61.58827,1.6,116,8
b92a64c421ed9c8b05ef1b2026b2b8ed,8,139,6.97650391956374,100.461656441718,200,Recharge McDonalds Elverum,Norway,163,POINT (11.51516 60.88705),1000,410.44,1000,330.88,331.93,6.83,1000,51.49,32.92,0,2,0,1,3,70,0,22,21,Recharge,0,0,0,1,0,0,0,2,0,5,0,0,12,0,0,1000,1000,1000,8.64,1000,1000,1000,55.9,1000,61.15,1000,1000,47.45,1000,1000,"(6.23, 9.345]",1.96,127.5,11.51516,60.88705,2.6,117,8
57541571b9fa7f5090da6df7943b1252,2,126,6.95411392405063,100.139240506329,250,Recharge McDonalds Pirkkala Partola,Finland,158,POINT (23.71827 61.46429),1000,55.88,309.58,263.44,231.62,6.62,40.97,1000,87.59,0,12,35,11,16,107,16,0,10,Recharge,0,9,0,12,4,3,2,4,1,7,1,1,15,1,0,1000,167.73,1000,19.76,301.4,249.35,299.44,299.44,326.63,63.84,327.2,275.61,237.72,109.45,1000,"(6.23, 9.345]",206.57,512.5,23.71827,61.46429,4.6,118,8
b2af19dae32b31bddd880b919485a7cb,1,250,6.9515965300849,100.102990033223,400,"McDonalds - Kometvej 2, 6230 Rødekro",Denmark,301,POINT (9.36175 55.06746),1000,43.36,56.36,1000,1000,8.44,19.66,1000,176.42,0,10,23,0,0,89,8,0,18,Norlys,0,0,0,4,1,0,0,1,1,2,0,0,18,0,0,1000,1000,1000,43.65,297.34,1000,1000,63.95,395.92,424.53,1000,1000,32.38,1000,1000,"(6.23, 9.345]",8.1,197.5,9.36175,55.06746,2.6,119,8
c69a50dd701993d691156d812573433c,2,215,6.92730496453901,99.7531914893617,350,OKQ8 Truck Jönköping Kraftgatan 13,Sweden,235,POINT (14.16196 57.74677),1000,60.02,1000,267.51,1000,22.56,144.07,1000,107.95,0,17,0,5,0,28,44,0,11,Heavy Duty OKQ8 SE,0,0,0,2,0,1,0,0,0,0,0,1,11,0,0,1000,1000,1000,358.11,1000,229.48,1000,1000,1000,1000,1000,377.52,0.59,1000,1000,"(6.23, 9.345]",5.86,157.5,14.16196,57.74677,2,120,8
1effe6c1381b78a5c4036fcdecc99681,8,146,6.88224267211997,99.1042944785276,200,Recharge Maridalsveien,Norway,163,POINT (10.75039 59.92237),234.72,1000,1000,86.05,13.06,19.56,132.01,1000,353.61,11,0,0,92,35,48,27,0,3,Recharge,5,112,3,95,23,5,12,14,18,11,3,46,96,3,18,33.01,52.66,292.57,38.98,324.24,327.53,81.93,75.6,71.06,161.05,381.48,132.36,89.72,407.13,236.7,"(6.23, 9.345]",1.96,752.5,10.75039,59.92237,6.2,121,8
532c930d11e651cb58e7aa8222eac369,2,209,6.87174940898345,98.9531914893617,350,OKQ8 Truck Sollentuna Knistavägen 3,Sweden,235,POINT (17.92778 59.43288),1000,240.17,1000,116.48,1000,28.4,198.58,1000,81.28,0,12,0,27,0,60,14,0,13,Heavy Duty OKQ8 SE,0,5,0,1,0,2,0,0,0,2,0,1,10,2,0,1000,436.45,1000,19.46,1000,337.91,1000,1000,1000,443.02,1000,268.56,44.55,401.16,1000,"(6.23, 9.345]",19.8,367.5,17.92778,59.43288,2,122,8
9fe038add2e38c62c3b92073f84103b9,4,324,6.83728902953587,98.4569620253165,200,Marstrandsvägen 2,Sweden,395,POINT (11.97302 57.87615),175.09,274.7,1000,105.86,34.26,7.82,143.9,1000,223.75,10,8,0,43,47,134,40,0,15,Vattenfall SE,0,17,4,28,7,4,6,12,4,7,5,4,40,2,1,1000,81.71,406.79,91.03,373.82,239.74,140.3,121.34,278.01,246.75,162.9,321.85,48.3,428.47,484.94,"(6.23, 9.345]",7.58,632.5,11.97302,57.87615,5.6,123,8
d8862212d2968719d8584a97cedd8457,7,147,6.81638913234005,98.1560035056968,225,Recharge Shell Etterstad,Norway,163,POINT (10.79157 59.91047),224.04,1000,1000,29.53,24.01,9.32,1000,29.54,312.46,12,0,0,65,7,130,0,44,8,Recharge,0,27,0,14,1,2,3,6,3,1,3,25,31,1,0,1000,91.58,1000,175.06,274.7,318.28,190.83,203.77,396.91,473.69,386.69,77.13,39.81,480.49,1000,"(6.23, 9.345]",1.96,512.5,10.79157,59.91047,5,124,8
dfdb2b9a953525325bd6c573bbea8c50,4,335,6.81444669062594,98.1280323450135,150,Din Bil Täby,Sweden,371,POINT (18.05156 59.43848),319.28,1000,1000,94.04,304.61,0.64,12.1,1000,1000,12,0,0,65,14,57,26,0,0,Virta Global Sweden,1,9,0,6,0,0,1,0,2,4,1,5,32,0,0,258.21,260.27,1000,35.52,1000,1000,365.41,1000,204.6,151.83,211.21,190.65,29.89,1000,1000,"(6.23, 9.345]",19.8,472.5,18.05156,59.43848,4.2,125,8
a24f8885df762082b5049b7f4fc91532,2,345,6.74058291245791,97.0643939393939,150,Hvide Sande - RAH,Denmark,396,POINT (8.1813 55.86444),1000,1000,1000,20.88,20.3,36.5,1000,1000,1000,0,0,0,50,5,45,0,0,0,Norlys,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,109.65,1000,1000,1000,1000,1000,19.19,6.89,1000,1000,1000,1000,31.48,1000,1000,"(6.23, 9.345]",1.08,165,8.1813,55.86444,2.8,126,8
bf9d8b939f935625ced0b5e9b10c28c9,4,185,6.70908593322387,96.6108374384236,150,ICA Nära Fjällboden,Sweden,203,POINT (15.08458 65.81999),1000,1000,1000,54.32,1000,20.74,1000,27.88,208.13,0,0,0,37,0,15,0,10,3,E.ON Energilösningar AB,3,1,0,3,2,0,1,2,0,1,0,1,7,1,1,367.33,424.65,1000,92.55,90.63,1000,106.6,98.47,1000,139.52,1000,208.6,92.55,110.73,386.35,"(6.23, 9.345]",0.49,572.5,15.08458,65.81999,3.6,127,8
7ab5e960823a66da369991ccbb59cf60,10,138,6.70032379004772,96.4846625766871,200,Recharge Shell Sjøormen,Norway,163,POINT (8.63478 59.48071),1000,1000,1000,130.49,401.63,15.19,29.92,61.76,112.91,0,0,0,18,3,77,8,9,7,Recharge,1,2,0,1,1,1,2,4,3,3,2,2,8,1,0,362.09,484.13,1000,132.57,332.51,375.19,329.74,164.05,245.41,378.64,297.45,211.03,7.72,352.18,1000,"(6.23, 9.345]",6.22,632.5,8.63478,59.48071,3.6,128,8
3dbdd7b1e5f267297e660a6c9b123817,34,364,6.68774138443256,96.3034759358289,350,Danmarksplass,Norway,396,POINT (5.34046 60.37392),1000,1000,29.53,70.19,263.95,2.32,220.6,23.91,69.05,0,0,33,99,20,146,37,15,6,Eviny,4,38,0,17,1,2,3,11,7,6,0,11,53,0,7,252.1,73.42,1000,135.32,419.52,85.48,243.46,164.12,74.02,56.66,1000,94.21,68.62,1000,202.16,"(6.23, 9.345]",3.99,542.5,5.34046,60.37392,6.8,129,8
17f805d23405da8fb9cfccaf7e05527c,9,140,6.65880860410513,95.8868438991138,300,Recharge Esso Svinesundparken Øst,Norway,163,POINT (11.27079 59.13059),1000,135.57,347.49,1000,1000,15.83,1000,236.42,10.93,0,11,21,0,0,62,0,14,11,Recharge,3,1,0,1,1,0,0,2,3,1,1,1,10,1,0,167.57,322.52,1000,60.72,278.49,1000,1000,186.37,167.57,244.49,313.96,173.48,52.3,236.41,1000,"(6.23, 9.345]",1.96,587.5,11.27079,59.13059,3.4,130,8
05dbaee0926f8640fbe4fdae3a88821c,8,344,6.64446271929825,95.6802631578947,150,Peter Møllers Vei,Norway,380,POINT (10.7933 59.93143),1000,1000,1000,20.8,259.71,3.5,102.15,336.53,204.05,0,0,0,35,17,96,13,6,17,Mer,4,27,0,20,4,2,4,10,7,4,3,8,47,2,3,164.61,18.94,1000,55.06,92.19,375.51,114.54,75.88,100.86,83.26,98.98,152.42,34.94,88.84,309.99,"(6.23, 9.345]",1.96,692.5,10.7933,59.93143,7.2,131,8
682771a6522de5086cad84d78de97f26,9,141,6.64366053169734,95.6687116564417,200,Recharge Esso Kløfta,Norway,163,POINT (11.14959 60.07847),1000,64.7,1000,97.03,140.13,14.06,222.36,152.15,27.1,0,16,0,29,18,118,2,25,7,Recharge,1,3,0,2,1,0,0,1,0,1,0,4,17,0,0,493.43,394.85,1000,68.91,104.51,1000,1000,219.88,1000,426.6,1000,60.2,57.54,1000,1000,"(6.23, 9.345]",1.96,407.5,11.14959,60.07847,3,132,8
435cca0f3ab942bbe655e4898900d6a1,2,119,6.63791578202406,95.5859872611465,150,Recharge SEO Pello,Finland,157,POINT (23.9654 66.77569),1000,1000,1000,50.03,1000,11.35,61.78,12.21,65.07,0,0,0,22,0,24,23,15,18,Recharge,3,5,0,1,0,0,0,1,1,0,1,4,11,0,0,31.97,89.32,1000,206.28,1000,1000,1000,220.39,358.38,1000,61.85,158.27,34.81,1000,1000,"(6.23, 9.345]",0.83,427.5,23.9654,66.77569,3.6,133,8
86737f3a51c6cb228eec46b36d4d0ce0,8,114,6.62681767337808,95.4261744966443,200,Recharge Esso Langneset,Norway,149,POINT (14.13423 66.3045),1000,1000,1000,93.5,1000,8.27,110.44,62.84,54.28,0,0,0,56,0,61,16,32,12,Recharge,2,4,0,5,3,2,2,4,3,6,0,4,20,4,0,376.6,148.23,1000,208.39,196.91,24.88,193.02,41.91,66.42,53.29,1000,348.63,43.4,200.33,1000,"(6.23, 9.345]",0.49,572.5,14.13423,66.3045,5.4,134,8
6d84b3bae14cb4f97a8c260021c1ee4e,9,173,6.62562526607067,95.4090038314176,300,Recharge McDonalds Falkenberg,Sweden,232,POINT (12.51661 56.93182),1000,51.72,1000,1000,26.23,7.51,1000,1000,88.22,0,12,0,0,32,30,0,0,29,Recharge,0,0,0,2,0,0,0,0,0,1,0,0,9,2,0,1000,1000,1000,35.01,1000,1000,1000,1000,1000,377.2,1000,1000,62,216.22,1000,"(6.23, 9.345]",25.87,217.5,12.51661,56.93182,2.2,135,8
04c56e28e75b2581af66e66d53c3557b,4,123,6.6246923347398,95.3955696202532,250,Recharge Juustoportti Ylöjärvi,Finland,158,POINT (23.56219 61.5565),1000,1000,1000,227.6,73.93,1.53,1000,41.57,34.43,0,0,0,4,21,70,0,10,18,Recharge,0,5,1,6,3,0,2,2,3,5,5,0,27,2,0,1000,281.03,437.26,34.31,402.27,1000,408.64,342.77,76.09,165.1,353.99,1000,57.07,225.59,1000,"(6.23, 9.345]",136.18,512.5,23.56219,61.5565,4.6,136,8
6e76b7814b91561d23aa900856386d0b,16,153,6.58635821404226,94.8435582822086,150,Recharge Filipstad,Norway,163,POINT (10.72055 59.91033),1000,1000,1000,20.23,493.63,5.49,363.48,35.75,266.78,0,0,0,57,5,61,13,33,6,Recharge,10,91,4,87,21,2,12,7,7,4,7,34,171,2,0,119.33,87.49,394.05,77.1,227.76,131.14,231.63,240.05,122.69,220.42,224.64,96.01,31.95,349.04,1000,"(6.23, 9.345]",1.96,692.5,10.72055,59.91033,6,137,8
911cf9a9f8ee4d11089b6062104019d4,8,150,6.54471284935242,94.2438650306748,200,Recharge Esso Holmlia,Norway,163,POINT (10.79596 59.83194),432.46,1000,1000,154.04,1000,5.42,24.6,1000,221.04,3,0,0,6,0,186,25,0,12,Recharge,0,11,0,7,2,0,4,5,2,3,1,7,19,3,1,1000,140.34,1000,176.26,251.98,1000,270.42,27.71,269.25,251.83,302.74,100.6,6.05,255.8,478.09,"(6.23, 9.345]",1.96,542.5,10.79596,59.83194,5.4,138,8
4ea86404cdc9617ca0e8eb332e92ba10,6,123,6.52122641509434,93.9056603773585,225,Recharge McDonalds Onsalamotet,Sweden,159,POINT (12.06036 57.47397),1000,60.56,1000,282.44,135.18,7.52,1000,1000,32.65,0,17,0,38,57,48,0,0,4,Recharge,0,1,0,2,0,0,0,1,0,0,0,0,3,0,0,1000,336.92,1000,15.56,1000,1000,1000,433.75,1000,1000,1000,1000,85.8,1000,1000,"(6.23, 9.345]",7.58,187.5,12.06036,57.47397,1.6,139,8
999bfe172ed9c448cf4489cada8cea1f,12,360,6.51386550692106,93.7996632996633,300,Metro Senter Lørenskog,Norway,396,POINT (10.9559 59.92724),196.58,126.26,1000,125.56,97.82,8.76,125.45,1000,305.14,10,4,0,31,34,139,23,0,8,Mer,0,30,5,19,16,3,8,7,11,8,6,14,37,3,2,1000,6.71,91.52,16.66,20.88,133.56,58.32,58.32,52.47,63.7,99.96,145.99,26.85,142.82,395.47,"(6.23, 9.345]",1.96,632.5,10.9559,59.92724,7.4,140,8
98cffd6bf63bdfc9afe3b7da9838a0f7,8,141,6.49816802999318,93.5736196319018,300,Recharge McDonalds Berger,Norway,163,POINT (11.06801 60.01519),1000,39.25,1000,337.38,416.73,32.41,137.37,1000,1000,0,11,0,6,4,37,59,0,0,Recharge,1,0,0,1,0,1,0,0,0,0,1,0,9,0,0,82.53,1000,1000,14.74,1000,468.88,1000,1000,1000,1000,489.4,1000,54.07,1000,1000,"(6.23, 9.345]",1.96,307.5,11.06801,60.01519,2.2,141,8
f508c61fe645d0cea96fc05344e0f331,8,143,6.41828561690525,92.4233128834356,200,Recharge Esso Flemminghjørnet,Norway,163,POINT (10.66932 59.43482),143.94,1000,73.02,81.36,1000,7.61,34.39,36.85,62.56,13,0,9,60,0,147,26,32,33,Recharge,3,44,5,36,6,5,5,12,13,8,10,39,68,2,5,367.04,164.18,251.44,163.25,233.29,145.16,3.49,3.49,80.34,131.63,248.39,12.17,18.45,402.01,294.93,"(6.23, 9.345]",1.96,752.5,10.66932,59.43482,7.4,142,8
0065f340de0da0b4fa16fa2d8eea4ff6,8,355,6.41633347362514,92.395202020202,150,Obs Jessheim,Norway,396,POINT (11.16392 60.14256),54.16,1000,142.2,13.06,323.03,10.73,1000,1000,357.5,30,0,34,49,43,136,0,0,10,Mer,0,22,4,19,19,2,1,9,11,11,6,11,64,1,2,1000,93.22,434.93,297.19,390.28,62.99,441.78,65.44,96.52,163.67,70.2,389.72,68.21,381.15,450.38,"(6.23, 9.345]",1.96,632.5,11.16392,60.14256,6.2,143,8
1c37dcd8fcc0b9c2f032475f2d645c03,10,360,6.40454896184063,92.2255050505051,300,Reload - Bergvik Köpcenter,Sweden,396,POINT (13.42883 59.37826),1000,68.64,364.17,349.63,473.9,2.43,38.86,376.9,26.66,0,7,3,6,5,93,37,4,9,Virta Global Sweden,0,1,7,7,11,5,3,6,2,3,4,2,17,2,0,1000,195.94,158.73,168.71,152.67,120.77,177.87,154.86,116.43,186.58,185.89,204.51,68.07,160.25,1000,"(6.23, 9.345]",7.58,572.5,13.42883,59.37826,5.4,144,8
daba5887ee519101f07fbbfd8c56cfaa,8,359,6.39557467031425,92.0962752525253,150,Fredrikstad kommune Gressvikbrygga,Norway,396,POINT (10.93345 59.21381),375.07,1000,286.29,75.34,1000,3.52,78.78,1000,11.46,5,0,47,102,0,73,51,0,56,Mer,4,39,14,80,26,8,12,15,21,16,9,37,139,2,4,162.65,22.26,200.29,24.08,155.5,164.42,127.23,121.83,72.68,240.95,75.99,57.59,12.32,321.84,245.04,"(6.23, 9.345]",1.96,752.5,10.93345,59.21381,7.8,145,8
f8ccef7cccc8136a6fa3aaab13886eda,8,163,6.27170138888889,90.3125,300,Uno-X Gullaug,Norway,164,POINT (10.28965 59.74905),362.15,1000,1000,64.09,305.37,15.29,198.09,53.71,1000,2,0,0,28,6,55,1,22,0,Uno-X E-Mobility Danmark A/S,0,2,0,0,0,0,0,2,0,0,0,0,2,0,1,1000,458.37,1000,1000,1000,1000,1000,26.42,1000,1000,1000,1000,17.08,1000,86.85,"(6.23, 9.345]",1.96,180,10.28965,59.74905,2.2,146,8
66ac5139458d87e01ee736ca20874ecb,3,140,6.23125426039537,89.7300613496933,225,Recharge Rema Lystlunden Horten,Norway,163,POINT (10.49184 59.41703),1000,1000,52.44,278.92,436.4,7.01,429,1000,62.29,0,0,17,9,5,45,4,0,10,Recharge,1,21,4,15,12,1,2,4,7,9,5,14,36,4,0,453.37,158.57,365.71,352.31,375.77,378.6,435.99,53.68,362.53,375.51,380.06,184.66,31.94,372.62,1000,"(6.23, 9.345]",1.96,692.5,10.49184,59.41703,4.4,147,8
1c1535d8da900dabdcf21e21ed3ba99a,8,142,6.21549079754601,89.5030674846626,400,Recharge Esso Kjellerholen,Norway,163,POINT (11.01025 59.98035),1000,1000,1000,183.31,86.36,8.03,1000,21.43,102.08,0,0,0,19,14,115,0,17,17,Recharge,0,1,0,1,1,3,1,0,3,2,0,7,15,1,2,1000,445.89,1000,396.38,402.15,241.83,474.4,1000,156.43,334.29,1000,239.78,28.29,29.67,212.87,"(3.115, 6.23]",1.96,512.5,11.01025,59.98035,4.6,148,9
6ae26fce3d75e8ec7e675d344c8393b1,8,359,6.20096362934905,89.2938762626263,250,"Tane Hedevej, Blåvand",Denmark,396,POINT (8.13702 55.55562),1000,1000,1000,43.86,26.15,8.95,21.24,1000,260.72,0,0,0,58,8,240,20,0,11,EWII,10,3,1,12,9,0,4,3,6,2,0,1,6,0,2,49.99,57.17,213.83,127.52,89.09,1000,31.23,48.91,75.2,309.98,1000,144.37,49.19,1000,114.39,"(3.115, 6.23]",1.08,572.5,8.13702,55.55562,5.6,149,9
6b79348f427c6a8a513ba654af8e9eec,2,341,6.19924532312925,89.2691326530612,150,Vennesla Taxi Hurtiglader,Norway,392,POINT (7.9741 58.26936),292.27,1000,178.72,5.81,122.74,22.1,37.75,1000,104.39,1,0,34,40,3,84,16,0,4,Monta ApS,0,3,0,8,4,1,1,7,8,6,4,11,30,0,0,1000,136.3,1000,81.46,116.9,386.82,215.61,55.44,149.82,184.82,151.06,26.94,82.39,1000,1000,"(3.115, 6.23]",3.51,422.5,7.9741,58.26936,5.2,150,9
cddc04668493bf78a30473f45d196e1b,7,141,6.18451163696563,89.056967572305,225,Recharge Shell Vik,Norway,163,POINT (10.28281 60.08044),1000,1000,1000,400.99,61.53,46.83,133.24,84.23,20.04,0,0,0,6,32,50,5,12,14,Recharge,0,2,0,2,0,0,1,2,0,1,0,5,11,1,0,1000,77.54,1000,299.44,1000,1000,293.11,307.14,1000,293.49,1000,52.67,3.33,296.21,1000,"(3.115, 6.23]",1.96,352.5,10.28281,60.08044,3.6,151,9
2e080f936a2af8210c947446bdbcc4e5,8,140,6.17480402181323,88.9171779141104,200,Recharge Esso Lom,Norway,163,POINT (8.56988 61.8382),1000,1000,98.64,43.93,277.81,3.98,1000,18.87,256.68,0,0,4,15,3,131,0,16,3,Recharge,8,11,0,4,1,1,1,5,3,0,1,6,12,0,4,23.6,15.82,1000,17.45,108.92,136.79,130.04,132.28,122.87,1000,112.9,132.66,21.85,1000,170.78,"(3.115, 6.23]",1.96,572.5,8.56988,61.8382,6.4,152,9
bcadd90fb33764baddae1913451a8064,4,352,6.15482077721661,88.6294191919192,150,Vattenfall - MAX - Postgränd 6,Sweden,396,POINT (16.38845 61.34868),344.18,1000,25.6,96.49,1000,24.28,78.58,1000,164,2,0,25,95,0,78,6,0,6,Vattenfall SE,1,23,4,25,5,2,4,2,5,1,3,24,51,1,2,436.36,208.5,327.39,6.35,250.4,266.33,252.32,287.81,295.49,493.69,326.21,83.63,178.01,429.97,241.55,"(3.115, 6.23]",2,752.5,16.38845,61.34868,5.4,153,9
d422f5efa606d172d07feb96f582e8ca,10,334,6.13787177328844,88.3853535353535,200,Recharge Shell Bilbyn,Norway,396,POINT (10.40317 63.39975),1000,1000,410.43,187.53,31.95,6.15,42.17,102.92,74.65,0,0,2,37,40,167,12,20,13,Recharge,0,6,0,10,0,1,6,3,2,1,0,7,44,0,0,1000,299.14,1000,34.59,1000,379.62,181.54,120.03,405.44,232.3,1000,136.25,13.61,1000,1000,"(3.115, 6.23]",1.96,322.5,10.40317,63.39975,4.8,154,9
3dc5d4f16175e175406f14734b6c7d17,10,142,6.13769597818677,88.3828220858896,200,Recharge McDonalds Vestby,Norway,163,POINT (10.73202 59.62581),1000,97.35,1000,43.04,136.66,3.14,401.7,1000,34.72,0,12,0,6,28,42,8,0,16,Recharge,1,0,0,2,0,0,1,0,1,1,0,0,8,0,0,47.44,1000,1000,44.79,1000,1000,74.68,1000,481.32,450.36,1000,1000,59.81,1000,1000,"(3.115, 6.23]",1.96,292.5,10.73202,59.62581,3,155,9
b2901c6e2b645394c100ec2ce6b8ec8e,16,345,6.11408135171156,88.0427714646465,225,Recharge Shell Laguneparken,Norway,396,POINT (5.32746 60.29661),1000,250.95,23.81,216.71,201.44,3.46,13.5,340.19,278.43,0,5,21,40,16,177,14,20,2,Recharge,0,6,5,15,30,6,9,9,15,13,5,3,36,4,0,1000,90.49,156.08,81.23,151.29,122.97,60.91,60.91,93.9,113.86,63.72,148.28,31.56,142.84,1000,"(3.115, 6.23]",3.99,572.5,5.32746,60.29661,7.2,156,9
7a215547355510c16f302122780fd629,3,359,6.0598461466517,87.2617845117845,150,Ny laddare COOP AC,Sweden,396,POINT (14.84895 56.18966),1000,1000,125.24,171.52,152.97,10.51,1000,61.85,12.97,0,0,17,26,4,87,0,10,12,Virta Global Sweden,1,1,0,3,0,2,0,5,1,4,2,5,7,0,0,162.16,365.8,1000,118.45,1000,92.19,1000,95.11,31.12,120.23,107.5,75.17,29.14,1000,1000,"(3.115, 6.23]",3.45,487.5,14.84895,56.18966,5,157,9
c2225cddc0cb40ac9e08a8fd2e68566f,9,361,6.05939799226836,87.2553310886644,200,Alti Kragerø,Norway,396,POINT (9.28312 58.89446),1000,1000,19.35,56.12,276.64,2.6,1000,176.29,293.38,0,0,12,25,3,35,0,18,1,Eviny,0,1,0,1,2,0,1,2,2,1,1,1,2,2,0,1000,147.94,1000,171.4,104.55,1000,161.82,177.51,83.22,64.27,158.94,135.63,201.86,110.86,1000,"(3.115, 6.23]",6.22,482.5,9.28312,58.89446,4.6,158,9
3316d4693f0e05ccf191c9c01ed53401,6,361,6.05324074074074,87.1666666666667,300,Sandvika parkering,Norway,396,POINT (10.5244 59.88707),1000,37.34,1000,14.15,71.66,4.28,337.97,35.71,274.18,0,21,0,19,47,62,7,8,12,Mer,1,35,11,25,23,13,9,7,17,11,9,18,55,3,1,322.04,156.07,217.31,216.9,158.64,217.2,192.01,247.9,196.24,197.59,179.19,67.7,24.97,175.3,372.53,"(3.115, 6.23]",1.96,752.5,10.5244,59.88707,7.2,159,9
3a450c81013ee05576b8cc846d65f87f,7,145,6.05000486902327,87.1200701139351,300,Recharge Esso Grefsen,Norway,163,POINT (10.77891 59.94758),439.4,1000,1000,25.46,241.3,14.05,234.44,9.07,1000,1,0,0,51,26,160,43,18,0,Recharge,2,17,8,28,23,5,9,10,12,10,6,4,45,3,0,293.7,214.43,221.72,213.85,189.04,239.47,229.77,207.38,82.55,209.01,271.92,259.14,184.48,188.65,1000,"(3.115, 6.23]",1.96,692.5,10.77891,59.94758,6,160,9
a55f278b822af9ee0736d05827229388,2,356,6.04008838383838,86.9772727272727,150,Fagerstavägen 16,Sweden,396,POINT (15.91783 60.06553),1000,1000,208.48,69.22,1000,20.95,56.81,1000,369.48,0,0,4,48,0,53,14,0,2,Vattenfall SE,1,6,1,6,0,0,2,5,5,0,1,4,8,0,2,227.69,111.93,456.94,323.39,1000,1000,362.25,306.28,132.27,1000,443.77,211.04,305.19,1000,261.31,"(3.115, 6.23]",3.45,562.5,15.91783,60.06553,4.4,161,9
c275a48f888aeb20f0f97ceb5297cedf,11,139,6.01366424986057,86.5967651979922,200,Recharge Shell Alvdal,Norway,163,POINT (10.62729 62.11124),1000,1000,1000,66.65,6.13,0.29,58.62,55.18,154.5,0,0,0,12,12,83,3,20,18,Recharge,2,6,0,1,0,0,0,1,4,0,0,2,7,0,4,257.94,14.11,1000,329.83,1000,1000,1000,403.77,199.75,1000,1000,131.07,34.49,1000,355.02,"(3.115, 6.23]",1.96,427.5,10.62729,62.11124,4,162,9
d693f5b4ccb122b4868557e6cba22b58,4,135,5.99775326797386,86.3676470588235,400,McDonalds - Vejle Syd,Denmark,136,POINT (9.55092 55.66406),1000,89.81,1000,10.4,1000,8.48,183.87,1000,66.14,0,17,0,1,0,23,10,0,2,Norlys,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1000,1000,1000,43.19,1000,1000,1000,1000,1000,1000,1000,1000,130.32,1000,1000,"(3.115, 6.23]",40.11,97.5,9.55092,55.66406,1.4,163,9
07d874bacb90aaabfffadc8b8f88d53f,2,227,5.97332015810277,86.0158102766798,150,Sverigesvej,Denmark,253,POINT (9.4748 55.25942),1000,1000,1000,42.95,131.44,9.52,40.2,1000,77.97,0,0,0,75,11,78,13,0,5,EWII,0,5,0,2,1,0,1,0,2,5,0,3,15,0,0,1000,48.09,1000,407.45,151.25,1000,187.55,1000,39.11,16.69,1000,69.45,72.86,1000,1000,"(3.115, 6.23]",8.1,332.5,9.4748,55.25942,3.4,164,9
