id,size_total,active_days_count,percentage_average,average_daily_minutes,capacity_kw,station_name,country_name,calendar_day_count,geometry,living_street_dist,primary_dist,residential_dist,secondary_dist,road_service_dist,tertiary_dist,trunk_dist,unclassified_dist,motorway_dist,road_count_living_street,primary_count,road_count_residential,secondary_count,road_service_count,tertiary_count,trunk_count,unclassified_count,motorway_count,operator,accommodation_count,activities_count,beauty_count,cafe_and_restaurant_count,clothing_count,electronics_count,food_count,supermarket_count,hobby_count,home_count,medical_count,public_service_count,service_count,shopping_center_count,religious_count,accommodation_dist,activities_dist,beauty_dist,cafe_and_restaurant_dist,clothing_dist,electronics_dist,food_dist,grocery_dist,hobby_dist,home_dist,medical_dist,public_service_dist,service_dist,shopping_center_dist,religious_dist,occupation_rate,population,total_time_spent,lng,lat,good_feature_score,score_performance,occupation_rank,Supermarket,Shopping,Services,Hotel,Restaurant,Leisure,poi_categories_present,poi_categories_present_str,nearest_major_road_dist,nearest_major_road_type
cdbcaab6df0ccbc1652a1a9b5bbcf78d,1,215,4.62728310502283,66.63287671232877,225.0,Recharge Grong,Norway,365,POINT (12.31639 64.46479),1000.0,1000.0,21.84,30.8,12.14,1000.0,417.89,11.24,1000.0,0.0,0.0,44.0,19.0,57.0,0.0,9.0,11.0,0.0,Recharge,1.0,4.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,5.0,11.0,2.0,0.0,76.91,129.77,1000.0,144.76,49.84,1000.0,1000.0,140.76,124.43,1000.0,124.86,256.42,24.8,122.9,1000.0,"(4.614, 9.228]",1.96,557.5,12.31639,64.46479,5.6,67,4.0,3.0,7.0,17.0,1.0,4.0,4.0,6,6/6,417.89,trunk
25d57283fcde4814d8bf617185e15cae,2,227,4.5898950131233605,66.09448818897638,180.0,ChargeUp - Snåsakroa,Norway,254,POINT (12.2157 64.25354),1000.0,1000.0,1000.0,1000.0,8.94,1000.0,56.93,1000.0,1000.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,Kople As,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.47,1000.0,1000.0,"(0.0, 4.614]",1.96,30.0,12.2157,64.25354,2.6,68,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1,1/6,56.93,trunk
7a227ddffc2473e1010dfad94bd91675,4,298,4.585283485540334,66.02808219178083,50.0,Recharge Saltdal Turistsenter,Norway,365,POINT (15.40207 66.81399),1000.0,1000.0,1000.0,1000.0,12.12,1000.0,93.03,66.26,1000.0,0.0,0.0,0.0,0.0,28.0,0.0,9.0,5.0,0.0,Recharge,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,49.62,68.37,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,66.57,1000.0,1000.0,"(0.0, 4.614]",0.49,240.0,15.40207,66.81399,3.4,69,5.0,0.0,0.0,3.0,2.0,0.0,3.0,3,3/6,93.03,trunk
91c07d2b7a1cac0defe9a63e51270907,4,332,4.283913622526636,61.68835616438356,50.0,Coop Extra Ballangen,Norway,365,POINT (16.83286 68.34252),1000.0,165.59,48.07,458.93,10.5,55.71,1000.0,1000.0,1000.0,0.0,5.0,42.0,2.0,46.0,15.0,0.0,0.0,0.0,Mer,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,64.68,215.36,1000.0,129.41,1000.0,1000.0,197.49,35.58,67.94,1000.0,1000.0,64.7,67.66,1000.0,1000.0,"(0.0, 4.614]",0.49,382.5,16.83286,68.34252,4.4,70,5.0,2.0,2.0,10.0,2.0,2.0,2.0,6,6/6,165.59,primary
cae6dc1c62a7c6e04fbce1ec00b13eec,2,288,4.238394216133941,61.032876712328765,75.0,LAD OPP - Nygårdsjøen - AC,Norway,365,POINT (14.32353 67.12154),1000.0,16.77,484.51,23.73,9.83,105.92,1000.0,1000.0,1000.0,0.0,2.0,1.0,3.0,27.0,3.0,0.0,0.0,0.0,Kople As,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,355.64,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.17,1000.0,1000.0,"(0.0, 4.614]",0.49,150.0,14.32353,67.12154,3.4,71,5.0,0.0,0.0,3.0,1.0,0.0,0.0,2,2/6,16.77,primary
8369308520a3686dfcf00da2bbc432f0,4,343,4.027587519025875,57.9972602739726,300.0,Kople Spar Heggmo Bardufoss,Norway,365,POINT (18.50888 69.04361),1000.0,1000.0,3.25,1000.0,3.39,1000.0,62.17,1000.0,1000.0,0.0,0.0,34.0,0.0,93.0,0.0,15.0,0.0,0.0,Kople As,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1000.0,267.05,1000.0,268.4,1000.0,1000.0,1000.0,44.59,1000.0,1000.0,1000.0,334.74,70.76,1000.0,185.23,"(0.0, 4.614]",0.49,277.5,18.50888,69.04361,4.2,72,5.0,1.0,0.0,6.0,0.0,2.0,5.0,4,4/6,62.17,trunk
3324b0cd0ee1403f8de33e3d932bce46,4,295,3.931031202435312,56.606849315068494,50.0,Recharge Sandnessjøen,Norway,365,POINT (12.63677 66.02312),1000.0,134.51,17.62,1000.0,3.93,63.05,1000.0,290.34,1000.0,0.0,16.0,28.0,0.0,25.0,6.0,0.0,3.0,0.0,Recharge,2.0,9.0,0.0,11.0,4.0,2.0,1.0,5.0,6.0,4.0,3.0,13.0,20.0,2.0,1.0,46.86,85.15,1000.0,41.46,98.04,188.76,387.75,59.33,106.67,106.62,43.52,66.43,24.69,126.83,276.34,"(0.0, 4.614]",1.96,692.5,12.63677,66.02312,7.4,73,5.0,7.0,18.0,36.0,2.0,12.0,10.0,6,6/6,134.51,primary
0714ad45029cd561d42d821d0b6021bf,2,323,3.880612633181127,55.88082191780822,200.0,PWR UP - Coop Berg,Norway,365,POINT (12.19671 65.36867),1000.0,22.09,33.18,141.27,1.89,1000.0,1000.0,1000.0,1000.0,0.0,6.0,28.0,3.0,91.0,0.0,0.0,0.0,0.0,Kople As,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1000.0,1000.0,1000.0,92.51,1000.0,1000.0,1000.0,24.53,1000.0,1000.0,1000.0,86.13,77.04,1000.0,1000.0,"(0.0, 4.614]",1.96,127.5,12.19671,65.36867,4.6,74,5.0,2.0,0.0,6.0,0.0,1.0,0.0,3,3/6,22.09,primary
ccee725d0028641a185994b7ee2064c0,4,307,3.858970700152207,55.56917808219178,50.0,Recharge Innhavet,Norway,365,POINT (15.92953 67.96251),1000.0,1000.0,70.52,114.16,4.87,1000.0,53.07,142.79,1000.0,0.0,0.0,9.0,4.0,48.0,0.0,15.0,1.0,0.0,Recharge,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27.97,277.15,1000.0,31.4,1000.0,1000.0,1000.0,77.41,1000.0,1000.0,1000.0,1000.0,80.1,1000.0,1000.0,"(0.0, 4.614]",0.49,307.5,15.92953,67.96251,4.0,75,5.0,1.0,0.0,2.0,2.0,1.0,1.0,5,5/6,53.07,trunk
c3e45527b6ebe319ed107752db6b3524,6,342,3.852232369355657,55.47214611872147,300.0,Kople Coop Extra Olsborg,Norway,365,POINT (18.59822 69.1427),1000.0,31.12,135.4,1000.0,96.67,1000.0,58.34,1000.0,1000.0,0.0,12.0,19.0,0.0,28.0,0.0,5.0,0.0,0.0,Kople As,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,264.43,183.28,1000.0,1000.0,1000.0,1000.0,1000.0,21.48,228.15,1000.0,1000.0,499.28,193.58,1000.0,1000.0,"(0.0, 4.614]",0.49,300.0,18.59822,69.1427,3.6,76,5.0,1.0,3.0,2.0,1.0,0.0,2.0,5,5/6,31.12,primary
ba697922682c64ab9021e41154332e2e,2,284,3.8453665442301808,55.3732782369146,180.0,Alti Nerstranda,Norway,363,POINT (18.95394 69.64651),173.0,315.11,106.12,1000.0,4.11,59.04,1000.0,6.37,1000.0,1.0,9.0,52.0,0.0,265.0,18.0,0.0,48.0,0.0,Eviny,23.0,62.0,9.0,74.0,24.0,2.0,13.0,14.0,22.0,8.0,9.0,57.0,116.0,2.0,8.0,121.76,29.1,2.94,27.11,6.53,22.44,44.68,55.32,22.71,23.79,24.64,31.29,20.98,30.76,144.57,"(0.0, 4.614]",0.49,752.5,18.95394,69.64651,8.0,77,5.0,16.0,58.0,191.0,23.0,87.0,70.0,6,6/6,315.11,primary
289e4d885c0673e23a1f615968d3fada,9,341,3.809318450870962,54.85418569254187,200.0,Grong Kjøpesenter,Norway,365,POINT (12.31588 64.46449),1000.0,1000.0,6.47,7.19,23.11,1000.0,423.71,9.18,1000.0,0.0,0.0,44.0,19.0,57.0,0.0,8.0,11.0,0.0,Eviny,1.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,5.0,11.0,2.0,0.0,73.31,94.44,1000.0,108.59,9.51,1000.0,1000.0,105.75,91.85,1000.0,84.54,222.85,41.61,87.76,1000.0,"(0.0, 4.614]",1.96,557.5,12.31588,64.46449,6.0,78,5.0,4.0,7.0,17.0,1.0,4.0,4.0,6,6/6,423.71,trunk
bb195ae56a5c226b80a5199a822785b1,2,331,3.802416286149162,54.75479452054795,150.0,Kople YX Høylandet,Norway,365,POINT (12.29867 64.62597),1000.0,35.09,86.33,1000.0,15.55,1000.0,1000.0,303.01,1000.0,0.0,12.0,27.0,0.0,27.0,0.0,0.0,4.0,0.0,Kople As,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,374.17,452.85,1000.0,1000.0,1000.0,1000.0,1000.0,108.06,1000.0,1000.0,1000.0,197.43,33.53,1000.0,1000.0,"(0.0, 4.614]",1.96,270.0,12.29867,64.62597,3.0,79,5.0,2.0,0.0,6.0,1.0,0.0,2.0,4,4/6,35.09,primary
307a24b0611fae9331c688aefc6b341a,2,328,3.785388127853881,54.50958904109589,150.0,Kople Coop Extra Sjøvegan,Norway,365,POINT (17.83002 68.87709),1000.0,13.34,128.55,1000.0,0.21,136.6,1000.0,369.98,1000.0,0.0,5.0,9.0,0.0,58.0,3.0,0.0,2.0,0.0,Kople As,1.0,11.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,6.0,0.0,0.0,366.29,17.28,1000.0,61.13,279.68,275.02,272.21,5.04,173.37,163.7,359.24,130.4,230.81,1000.0,1000.0,"(0.0, 4.614]",0.49,542.5,17.83002,68.87709,6.0,80,5.0,2.0,7.0,8.0,1.0,4.0,11.0,6,6/6,13.34,primary
d43dc3508961671399603327ba01de61,4,296,3.776588660578386,54.382876712328766,50.0,Storjord Servicehandel,Norway,365,POINT (16.02965 68.19396),1000.0,1000.0,185.78,1000.0,9.61,1000.0,13.19,360.57,1000.0,0.0,0.0,2.0,0.0,14.0,0.0,1.0,1.0,0.0,Mer,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,192.09,168.75,1000.0,1000.0,1000.0,1000.0,1000.0,52.24,1000.0,1000.0,1000.0,1000.0,26.09,1000.0,1000.0,"(0.0, 4.614]",0.49,240.0,16.02965,68.19396,2.8,81,5.0,1.0,0.0,1.0,1.0,0.0,1.0,4,4/6,13.19,trunk
cd8df4a55f55b19eacf1782569bbc0ad,2,245,3.7724505327245055,54.32328767123288,300.0,PWR UP - Røkland,Norway,365,POINT (15.31518 66.98087),1000.0,1000.0,194.71,95.21,2.33,1000.0,26.51,143.54,1000.0,0.0,0.0,17.0,9.0,18.0,0.0,9.0,1.0,0.0,Kople As,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,38.36,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,278.17,1000.0,1000.0,1000.0,61.6,40.28,1000.0,"(0.0, 4.614]",0.49,270.0,15.31518,66.98087,3.8,82,5.0,1.0,2.0,1.0,2.0,0.0,0.0,4,4/6,26.51,trunk
1829497bb8b1701701f07ae88a24b628,1,282,3.7402701465201456,53.85989010989011,150.0,St1 Ankenes,Norway,364,POINT (17.4173 68.40566),1000.0,1000.0,455.7,1000.0,4.09,1000.0,16.6,11.32,1000.0,0.0,0.0,4.0,0.0,16.0,0.0,11.0,1.0,0.0,Recharge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,12.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,136.55,1000.0,82.68,1000.0,298.39,1.62,1000.0,1000.0,"(0.0, 4.614]",0.49,90.0,17.4173,68.40566,3.8,83,5.0,3.0,2.0,13.0,0.0,0.0,0.0,3,3/6,16.6,trunk
0b8b58f3524dc21a9bb5120813aa05ec,6,341,3.667269152714358,52.80867579908677,150.0,Extra Bardufoss,Norway,365,POINT (18.51226 69.0651),1000.0,1000.0,33.42,90.25,24.58,72.87,119.09,34.75,1000.0,0.0,0.0,6.0,5.0,41.0,18.0,26.0,3.0,0.0,Mer,1.0,5.0,0.0,7.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0,3.0,5.0,0.0,0.0,51.56,50.21,1000.0,49.02,85.87,137.74,1000.0,11.93,69.45,202.8,140.64,230.76,53.11,1000.0,1000.0,"(0.0, 4.614]",0.49,527.5,18.51226,69.0651,6.6,84,5.0,2.0,7.0,10.0,1.0,7.0,5.0,6,6/6,119.09,trunk
c18ea35605b0b649ca188b37f14c7655,2,139,3.6404006046863193,52.42176870748299,180.0,LAD OPP - Nygårdsjøen - AC,Norway,147,POINT (14.32353 67.12154),1000.0,16.77,484.51,23.73,9.83,105.92,1000.0,1000.0,1000.0,0.0,2.0,1.0,3.0,27.0,3.0,0.0,0.0,0.0,Kople As,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,355.64,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.17,1000.0,1000.0,"(0.0, 4.614]",0.49,150.0,14.32353,67.12154,3.2,85,5.0,0.0,0.0,3.0,1.0,0.0,0.0,2,2/6,16.77,primary
9f2d46f2144061316a2e45bc07183784,2,242,3.601978691019786,51.86849315068493,50.0,Amfi Fauske,Norway,365,POINT (15.39623 67.25832),1000.0,1000.0,45.78,1000.0,30.18,484.89,87.93,33.07,1000.0,0.0,0.0,68.0,0.0,73.0,3.0,49.0,7.0,0.0,Mer,3.0,5.0,0.0,11.0,4.0,2.0,3.0,4.0,6.0,3.0,3.0,8.0,32.0,2.0,0.0,121.83,63.32,1000.0,22.85,11.58,19.17,20.02,17.91,16.51,20.56,26.39,157.01,12.15,9.2,1000.0,"(0.0, 4.614]",0.49,632.5,15.39623,67.25832,7.0,86,5.0,6.0,17.0,43.0,3.0,14.0,5.0,6,6/6,87.93,trunk
65479b9596278b7c5892412b2575aaf4,4,334,3.559646118721461,51.25890410958904,50.0,Prix Snåsa,Norway,365,POINT (12.38506 64.2465),1000.0,102.7,35.39,28.9,4.78,1000.0,1000.0,156.45,1000.0,0.0,7.0,17.0,5.0,41.0,0.0,0.0,1.0,0.0,Mer,2.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,182.04,39.85,1000.0,120.38,1000.0,1000.0,1000.0,46.1,98.65,1000.0,1000.0,98.28,47.29,1000.0,1000.0,"(0.0, 4.614]",1.96,367.5,12.38506,64.2465,5.2,87,5.0,2.0,1.0,14.0,2.0,1.0,5.0,6,6/6,102.7,primary
2a2318dd0d79b54254e8518d66c11f9b,1,274,3.5559360730593608,51.2054794520548,150.0,Recharge Esso Rønvik,Norway,365,POINT (14.40705 67.29354),1000.0,211.85,213.04,1000.0,25.21,18.4,1000.0,89.64,1000.0,0.0,17.0,50.0,0.0,121.0,11.0,0.0,3.0,0.0,Recharge,0.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,4.0,13.0,0.0,1.0,1000.0,216.09,1000.0,343.07,1000.0,1000.0,1000.0,195.62,234.6,327.45,1000.0,210.77,43.82,1000.0,417.29,"(0.0, 4.614]",0.49,337.5,14.40705,67.29354,5.0,88,5.0,3.0,5.0,17.0,0.0,1.0,7.0,5,5/6,211.85,primary
95c8892eee74854e196139bdfefa7c8c,4,285,3.4963560744810738,50.347527472527474,50.0,Namsskogan Hotell,Norway,364,POINT (12.84465 64.7423),1000.0,1000.0,15.97,1000.0,16.36,1000.0,24.67,29.36,1000.0,0.0,0.0,12.0,0.0,22.0,0.0,6.0,3.0,0.0,Mer,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,41.03,93.41,1000.0,1000.0,1000.0,1000.0,1000.0,55.68,1000.0,1000.0,1000.0,1000.0,59.98,1000.0,317.32,"(0.0, 4.614]",1.96,300.0,12.84465,64.7423,4.0,89,5.0,1.0,0.0,2.0,2.0,0.0,3.0,4,4/6,24.67,trunk
2b92d930e6e49e8d2a4df1cd9a2f5214,1,271,3.4263698630136985,49.33972602739726,225.0,Recharge Esso Ytteren,Norway,365,POINT (14.14288 66.34082),1000.0,59.01,66.53,1000.0,7.49,62.09,1000.0,23.52,1000.0,0.0,16.0,53.0,0.0,64.0,11.0,0.0,2.0,0.0,Recharge,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,1000.0,154.53,1000.0,116.56,1000.0,1000.0,1000.0,48.81,1000.0,79.61,34.27,248.9,27.14,1000.0,1000.0,"(0.0, 4.614]",0.49,307.5,14.14288,66.34082,4.8,90,5.0,3.0,1.0,10.0,0.0,1.0,2.0,5,5/6,59.01,primary
57028db69a1e97120b34bb64f6860af2,1,102,3.402317880794702,48.99337748344371,300.0,St1 Lading Stormyra,Norway,151,POINT (14.42093 67.28084),251.95,92.09,237.08,1000.0,33.78,23.63,47.16,115.73,1000.0,23.0,15.0,45.0,0.0,114.0,28.0,24.0,20.0,0.0,St1 Charge,0.0,16.0,7.0,5.0,15.0,6.0,4.0,9.0,14.0,13.0,3.0,5.0,31.0,6.0,0.0,1000.0,224.65,257.79,300.83,318.08,318.72,319.08,157.11,230.89,201.7,347.31,204.98,64.26,237.65,1000.0,"(0.0, 4.614]",0.49,572.5,14.42093,67.28084,5.6,91,5.0,15.0,54.0,46.0,0.0,9.0,16.0,5,5/6,47.16,trunk
c3c10eef0d447fa0ddf70a3a4d7a6af6,7,249,3.3971243748641022,48.91859099804306,400.0,LAD OPP - Esso Mosjøen Halsøy,Norway,365,POINT (13.1958 65.86326),1000.0,54.65,25.11,1000.0,5.73,1000.0,56.81,1000.0,1000.0,0.0,13.0,68.0,0.0,215.0,0.0,19.0,0.0,0.0,Kople As,0.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,1000.0,69.9,1000.0,89.5,171.49,1000.0,1000.0,52.41,1000.0,107.06,91.3,69.9,13.87,1000.0,1000.0,"(0.0, 4.614]",0.49,347.5,13.1958,65.86326,6.4,92,5.0,5.0,2.0,13.0,0.0,2.0,2.0,5,5/6,54.65,primary
ccf249ccad41679e40f8a9781366ae91,2,275,3.2664573820395737,47.036986301369865,50.0,Ishavsveien - Manndalen,Norway,365,POINT (20.5506 69.54169),1000.0,1000.0,41.68,25.56,19.24,1000.0,69.34,38.89,1000.0,0.0,0.0,11.0,12.0,20.0,0.0,12.0,5.0,0.0,Kople As,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,163.58,413.21,1000.0,1000.0,1000.0,1000.0,1000.0,110.28,64.57,1000.0,1000.0,182.73,23.94,1000.0,1000.0,"(0.0, 4.614]",0.49,300.0,20.5506,69.54169,4.4,93,5.0,3.0,2.0,2.0,2.0,0.0,2.0,5,5/6,69.34,trunk
17692c617be947929e27b091ddcda7a6,4,305,3.167427701674277,45.61095890410959,225.0,Recharge Esso Grubhei,Norway,365,POINT (14.20314 66.32036),1000.0,1000.0,69.97,1000.0,8.73,52.15,31.31,1000.0,1000.0,0.0,0.0,53.0,0.0,64.0,11.0,23.0,0.0,0.0,Recharge,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,1000.0,210.05,1000.0,312.08,1000.0,1000.0,1000.0,209.32,1000.0,307.94,1000.0,346.81,35.13,1000.0,1000.0,"(0.0, 4.614]",0.49,247.5,14.20314,66.32036,3.8,94,5.0,4.0,2.0,5.0,0.0,1.0,2.0,5,5/6,31.31,trunk
c4279639e4eeb7bb748720d41deaefe8,2,222,3.1432648401826486,45.26301369863014,50.0,Recharge Røkland Senter,Norway,365,POINT (15.31508 66.98049),1000.0,1000.0,221.4,136.49,28.5,1000.0,23.76,134.93,1000.0,0.0,0.0,16.0,9.0,18.0,0.0,9.0,1.0,0.0,Recharge,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.21,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,320.3,1000.0,1000.0,1000.0,101.75,76.01,1000.0,"(0.0, 4.614]",0.49,270.0,15.31508,66.98049,3.6,95,5.0,1.0,2.0,1.0,2.0,0.0,0.0,4,4/6,23.76,trunk
23c761dd9c49d89164a0d91da9ebf73c,6,238,3.103310002916302,44.68766404199475,180.0,Kople Kiwi Ankenes,Norway,254,POINT (17.41476 68.4067),1000.0,1000.0,300.22,1000.0,2.98,1000.0,43.02,134.65,1000.0,0.0,0.0,6.0,0.0,22.0,0.0,12.0,1.0,0.0,Kople As,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,12.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,22.74,1000.0,142.24,1000.0,197.67,2.32,1000.0,1000.0,"(0.0, 4.614]",0.49,90.0,17.41476,68.4067,4.0,96,5.0,3.0,2.0,13.0,0.0,0.0,0.0,3,3/6,43.02,trunk
29923690c97a2154afdd6f925d6f25ef,6,305,3.0893264840182653,44.48630136986301,200.0,Recharge Shell Balsfjord,Norway,365,POINT (19.55375 69.21543),1000.0,1000.0,54.94,1000.0,13.71,52.26,58.02,55.59,1000.0,0.0,0.0,9.0,0.0,27.0,13.0,22.0,3.0,0.0,Recharge,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,1000.0,394.05,1000.0,315.44,1000.0,1000.0,1000.0,95.57,309.79,1000.0,303.96,1000.0,3.13,1000.0,283.22,"(0.0, 4.614]",0.49,337.5,19.55375,69.21543,4.8,97,5.0,5.0,1.0,9.0,0.0,1.0,4.0,5,5/6,58.02,trunk
601ac60091ee898ea5d9cba83c82fa59,2,214,3.010694061830425,43.353994490358126,50.0,Ishavsveien - Kautokeino,Norway,363,POINT (23.04088 69.01338),1000.0,1000.0,103.52,103.42,6.62,1000.0,23.96,104.21,1000.0,0.0,0.0,37.0,10.0,79.0,0.0,5.0,2.0,0.0,Kople As,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,6.0,0.0,0.0,140.32,90.45,1000.0,142.22,69.35,1000.0,1000.0,153.84,182.7,1000.0,1000.0,79.72,35.19,1000.0,1000.0,"(0.0, 4.614]",0.01,407.5,23.04088,69.01338,4.6,98,5.0,1.0,2.0,15.0,4.0,1.0,2.0,6,6/6,23.96,trunk
9e391581f1773862b1647c8a1be5ba6b,1,211,2.9912622100122097,43.07417582417583,300.0,St1 Lading Mosjøen,Norway,364,POINT (13.19574 65.86385),1000.0,17.67,21.75,1000.0,32.94,1000.0,105.13,1000.0,1000.0,0.0,13.0,78.0,0.0,209.0,0.0,19.0,0.0,0.0,St1 Charge,0.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,1000.0,109.75,1000.0,112.28,228.21,1000.0,1000.0,109.75,1000.0,138.79,124.02,109.75,31.38,1000.0,1000.0,"(0.0, 4.614]",0.49,347.5,13.19574,65.86385,5.0,99,5.0,5.0,2.0,13.0,0.0,2.0,2.0,5,5/6,17.67,primary
b26ef3be6f1884d5426394e0f7c41bc0,2,198,2.862431129476584,41.21900826446281,50.0,ChargeUp - Knut Hamsund VGS,Norway,363,POINT (15.6241 68.08347),1000.0,161.3,30.77,1000.0,85.17,1000.0,1000.0,18.03,1000.0,0.0,7.0,33.0,0.0,25.0,0.0,0.0,8.0,0.0,Kople As,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,1000.0,100.87,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,451.3,336.26,1000.0,32.06,2.22,1000.0,1000.0,"(0.0, 4.614]",0.49,210.0,15.6241,68.08347,4.4,100,5.0,0.0,2.0,8.0,0.0,0.0,4.0,3,3/6,161.3,primary
5fd7c79f91a0778e2af7eee19d109446,1,252,2.771499238964992,39.90958904109589,175.0,Ishavsveien - Maze,Norway,365,POINT (23.66693 69.44374),1000.0,1000.0,1000.0,6.36,13.91,1000.0,464.41,1000.0,1000.0,0.0,0.0,0.0,3.0,15.0,0.0,1.0,0.0,0.0,Kople As,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.77,1000.0,1000.0,35.77,1000.0,1000.0,1000.0,41.27,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,45.44,"(0.0, 4.614]",0.0,247.5,23.66693,69.44374,3.8,101,5.0,1.0,0.0,0.0,1.0,1.0,1.0,4,4/6,464.41,trunk
464e7b2ab3ac5510b6977621b87fd0ca,4,210,2.751614987080103,39.62325581395349,300.0,Uno-X Bardufoss,Norway,215,POINT (18.50623 69.06381),1000.0,428.24,165.14,202.72,0.17,65.84,33.38,224.95,1000.0,0.0,12.0,1.0,5.0,33.0,18.0,28.0,3.0,0.0,Uno-X,1.0,4.0,0.0,7.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,329.42,321.46,1000.0,254.59,358.8,167.64,1000.0,71.0,197.31,481.99,418.49,1000.0,248.73,1000.0,1000.0,"(0.0, 4.614]",0.49,497.5,18.50623,69.06381,4.8,102,5.0,2.0,5.0,7.0,1.0,7.0,4.0,6,6/6,33.38,trunk
