id,road_distance_nan,road_distance_living_street,road_distance_primary,road_distance_residential,road_distance_secondary,road_distance_service,road_distance_tertiary,road_distance_trunk,road_distance_unclassified,road_distance_motorway,road_count_nan,road_count_living_street,road_count_primary,road_count_residential,road_count_secondary,road_count_service,road_count_tertiary,road_count_trunk,road_count_unclassified,road_count_motorway
4ee262cfb2ba4566a05655629a518d2c,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
4fc1e8f889b7b17a758a15828bedd266,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
518810656794f00b2f42becf613c3882,1000,1000.0,1000.0,69.34837293134254,87.07201703049279,6.010477718983239,171.863550687624,34.66455676594918,460.6402657042814,1000,0,0,0,37,6,66,5,18,1,0
5254f5239b7eef35fa928081c276d764,1000,1000.0,1000.0,59.356230301902905,1000.0,25.99744459099344,20.490062970758547,118.78527761265087,468.60220500722414,1000,0,0,0,14,0,44,13,24,1,0
5376f763c089118714f63c70e1582585,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
53c5f0e4462f75ce099dc6b5055fd101,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
56375d503081c2293356a24adbbc56d7,1000,1000.0,287.78440104220357,339.9406997997671,1000.0,4.229352522092135,184.08023779625762,180.92000789262002,15.888048146061337,1000,0,0,20,18,0,107,12,24,40,0
57028db69a1e97120b34bb64f6860af2,1000,251.94814130658787,92.08743817726725,237.0799828122145,1000.0,33.78076275786772,23.627612667427886,47.16243298512347,115.73028820929534,1000,0,23,15,45,0,114,28,24,20,0
57752b6b0ed31f13e0b582c4d4b2be35,1000,1000.0,42.92545043531336,85.542366289002,322.4219564469011,18.420533906313306,346.7924795494981,1000.0,1000.0,1000,0,0,6,14,3,34,3,0,0,0
57b72ac2c3fc202a506934d3e017b0fb,1000,1000.0,1000.0,11.67095833521864,1000.0,1.1652222275131363,25.87729914449233,266.33163392935865,287.83778303716576,1000,0,0,0,64,0,21,26,14,3,0
5d8935113b804dee8233488cbc611ee0,1000,1000.0,1000.0,71.21197522518445,62.543195905414876,18.810554567401617,1000.0,92.72700206291493,232.44133040613647,1000,0,0,0,18,10,21,0,9,1,0
5fd7c79f91a0778e2af7eee19d109446,1000,1000.0,1000.0,1000.0,6.356008061028399,13.908075323818366,1000.0,464.4116493216202,1000.0,1000,0,0,0,0,3,15,0,1,0,0
601ac60091ee898ea5d9cba83c82fa59,1000,1000.0,1000.0,103.51857903656358,103.42326279625792,6.616715289162045,1000.0,23.961438103595096,104.20755925266184,1000,0,0,0,37,10,79,0,5,2,0
6104519029d1ad716b4b9171068a0613,1000,1000.0,46.93678928984343,49.07496776872273,291.0671783436403,12.412092424915325,79.08112173930316,1000.0,108.6702326594669,1000,0,0,6,30,4,17,3,0,5,0
619bcd43c2357423a3e7c6f3150d0e0a,1000,1000.0,459.3798580841602,6.465482606318195,1000.0,13.40750259772302,1000.0,67.74117745738819,95.9442139166661,1000,0,0,3,28,0,44,0,17,7,0
619d1cffae00d0a6026700f4853dc97d,1000,1000.0,158.58355877094158,25.839024689482212,19.54393281675452,58.038636501788766,1000.0,1000.0,25.652294691528322,1000,0,0,7,57,10,56,0,0,9,0
63382301d2c136fca3bb93f60d11875d,1000,1000.0,1000.0,135.75044260661346,18.68972945440752,0.5525957492202727,1000.0,1000.0,1000.0,1000,0,0,0,2,3,27,0,0,0,0
6363f0c010b3b8dbe7974c0284bd9f4f,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
638bacbd9f18c016e649b9eee59efa73,1000,1000.0,29.751008044591273,46.97691190320876,1000.0,25.91855787710652,1000.0,1000.0,1000.0,1000,0,0,8,26,0,37,0,0,0,0
65479b9596278b7c5892412b2575aaf4,1000,1000.0,102.70033604421425,35.39343370317702,28.903460164881675,4.778524530820265,1000.0,1000.0,156.45279600603544,1000,0,0,7,17,5,41,0,0,1,0
65b8bf7137f464bb5d84cc27728840f5,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
68145c83c094261657d10bdeda3bbf80,1000,1000.0,1000.0,19.587003395221117,40.55032039753994,4.388485631498713,1000.0,1000.0,77.06320416215485,1000,0,0,0,16,8,21,0,0,6,0
6e7e28e598aedc6bf649dee9e980841f,1000,1000.0,77.47162837954468,1000.0,42.13481579166311,1.631335751385696,1000.0,1000.0,225.2400487905203,1000,0,0,3,0,3,19,0,0,1,0
6f3272d563ef671c89441f30aa660a21,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
6fb8cddf267eb9f34272cb0463acec81,1000,1000.0,1000.0,23.135726885864226,192.14118620644214,13.976712237245074,1000.0,27.874570891421577,239.2402848083414,1000,0,0,0,37,5,29,0,18,3,0
6fb93712030f4280008a7bdf911d5dc6,1000,1000.0,21.349147964938304,132.8245160699469,1000.0,6.088330803795133,1000.0,1000.0,35.14700164106227,1000,0,0,6,3,0,41,0,0,9,0
7093d36ad48ccaa0de70ef796adc5454,1000,1000.0,1000.0,1000.0,1000.0,1.2305579452295423,1000.0,18.899545408458177,1000.0,1000,0,0,0,0,0,45,0,1,0,0
70a43de8cb4cba29206ec2c7bf24c96d,1000,1000.0,1000.0,32.742403712882684,1000.0,2.4243812785294314,1000.0,68.93381559391963,317.49521957075234,1000,0,0,0,19,0,18,0,3,1,0
7204d42e751f5c1ae399f508701e025d,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
727876db9a8adb1f93c435dbefffb00b,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,15.118743438899621,1000.0,1000,0,0,0,0,0,0,0,1,0,0
77488afd8aa3d167e8264e60805ad995,1000,1000.0,1000.0,116.31905155407819,1000.0,11.68876359214776,81.20507324748704,24.924535136877832,1000.0,1000,0,0,0,10,0,44,19,9,0,0
77eb4a0d3b6a0f198ca76a87243c762c,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
798476b1e96bdeb03254c11f91cd07d4,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
79c20abc77e32c6055f63117933b8261,1000,1000.0,16.563705662855458,88.27170386486033,1000.0,30.72893841222465,1000.0,1000.0,137.24367802809954,1000,0,0,11,11,0,30,0,0,8,0
79ffb992c86349b9f456bb72a13e34db,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
7a07202bbb65222fea62107aa058798f,1000,1000.0,26.282203405519144,260.92457808175135,304.88015160178367,52.37603954996532,1000.0,1000.0,47.2698590750321,1000,0,0,4,21,3,34,0,0,5,0
7a227ddffc2473e1010dfad94bd91675,1000,1000.0,1000.0,1000.0,1000.0,12.1183206770966,1000.0,93.03419735908687,66.26284378416523,1000,0,0,0,0,0,28,0,9,5,0
7c5f671ad294eaf0c5ef3330286a485e,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
7c6e05e11c28e57d149dd5655d5356b7,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
7d0208cddba62ef72c77f85145cecc13,1000,1000.0,211.8486952081509,213.03510003964428,1000.0,25.210756796180267,18.400155364726587,1000.0,89.64148800637655,1000,0,0,17,50,0,121,11,0,3,0
7d1e2d3dfc67d5ebc2e83cf4193a8d98,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
7d6c6baa493871fdbdb06fc321abb272,1000,1000.0,91.80817506129287,454.3594539488515,23.416612356482684,58.06901341067175,1000.0,1000.0,95.39653803455843,1000,0,0,6,2,2,11,0,0,4,0
7dd1c554e3ecc5b89883ad2a567a8c00,1000,1000.0,37.55188959093598,26.0261270044068,60.010384897601355,39.99199915192993,1000.0,1000.0,16.579634732962525,1000,0,0,17,14,4,39,0,0,7,0
7e9ecae9878850aa7bec005a56a19a99,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
7ffe936eb72fdd49f0c5ef2bbbde0b71,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
822ecada5a2c14bde21571c00b49e6fd,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
8369308520a3686dfcf00da2bbc432f0,1000,1000.0,1000.0,3.252897201004467,1000.0,3.388724270038538,1000.0,62.172025746465025,1000.0,1000,0,0,0,34,0,93,0,15,0,0
84766dc04b47c5f442f3714af593b052,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
84a696b102c8238ed6f6a0519294892a,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
86faf378e905f2f327c1414e092d6a04,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
87ea777821d5c882e749663de81a27ea,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
88a65f5f1fe6f810817f3c891852d1db,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
892ae1e067f41fda059d697510ef625e,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
8ad5359d4e5e56100941190b08b0fa5a,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
8c786a15e7122a1b6b1e077755871391,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
8eedf3c7f1f6067214e8667cf5f56f11,1000,1000.0,1000.0,105.81690400690518,30.864458799503126,9.917228948249878,1000.0,1000.0,438.37748256884896,1000,0,0,0,23,5,22,0,0,1,0
8f1e2ab3f88667cad72a0f3fda9f31c2,1000,1000.0,1000.0,1000.0,6.356008061028399,13.908075323818366,1000.0,464.4116493216202,1000.0,1000,0,0,0,0,3,15,0,1,0,0
8f892622702a4778c9029ff7c748d156,1000,1000.0,1000.0,54.9418990216183,1000.0,13.70758786478272,52.26180863847311,58.01893038518907,55.586697904883586,1000,0,0,0,9,0,27,13,22,3,0
9010bb089f28987bde27a534f1d85b55,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
91c07d2b7a1cac0defe9a63e51270907,1000,1000.0,165.58833976314722,48.071758330088315,458.9318938799217,10.495329772717058,55.71098460334085,1000.0,1000.0,1000,0,0,5,42,2,46,15,0,0,0
929ea6fd58d0760ca11d12f482e09a4b,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
92b82500240c78d1bf76f461838874f6,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,0,0,0,0,0,0,0,0,0,0
