id,accommodation_count,activities_count,beauty_count,cafe_and_restaurant_count,clothing_count,electronics_count,food_count,gas_stations_count,grocery_count,hobby_count,home_count,medical_count,public_service_count,service_count,shopping_center_count,religious_count,accommodation_dist,activities_dist,beauty_dist,cafe_and_restaurant_dist,clothing_dist,electronics_dist,food_dist,gas_stations_dist,grocery_dist,hobby_dist,home_dist,medical_dist,public_service_dist,service_dist,shopping_center_dist,religious_dist
cae6dc1c62a7c6e04fbce1ec00b13eec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,355.6446615315365,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,39.82301034613989,1000.0,1000.0,1000.0,1000.0,1000.0,0.17083318150053692,1000.0,1000.0
822ecada5a2c14bde21571c00b49e6fd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
acaf6854dcff693da1e754140bd3e020,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1000.0,198.39382049277376,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,385.51436278663584,320.60270417493285,158.02672859885143,1000.0,268.1318374606054,1000.0,1000.0,1000.0
4538bd2c5c74618b76f439f92c187ece,1.0,2.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,4.0,1.0,0.0,2.0,7.0,1.0,2.0,368.60671411969247,346.09440757287723,460.7803469103678,422.542158678241,442.8362972081007,430.636653053059,487.34229884529435,9.137000495510318,400.02970052619304,437.75394624960126,486.78111744488746,1000.0,79.22302711824072,9.137000495510318,444.33103971620017,71.71020946851958
3324b0cd0ee1403f8de33e3d932bce46,2.0,9.0,0.0,11.0,4.0,2.0,1.0,1.0,5.0,6.0,4.0,3.0,13.0,20.0,2.0,1.0,46.86401365314988,85.14507881931806,1000.0,41.45990942101333,98.03995972733277,188.75682370507522,387.75260056836095,262.25464254713137,59.334074965559594,106.66738363191527,106.61694420187482,43.51661815383742,66.4308053433068,24.69316527452463,126.82990950388977,276.33636074660393
0714ad45029cd561d42d821d0b6021bf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1000.0,1000.0,1000.0,92.51273364109376,1000.0,1000.0,1000.0,77.04150151505897,24.527583700737477,1000.0,1000.0,1000.0,86.1288156702773,77.04150151505897,1000.0,1000.0
ccee725d0028641a185994b7ee2064c0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27.9697586639291,277.14734667908294,1000.0,31.398596223729115,1000.0,1000.0,1000.0,80.100655681242,77.4052919774492,1000.0,1000.0,1000.0,1000.0,80.100655681242,1000.0,1000.0
d43dc3508961671399603327ba01de61,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,192.08514608288007,168.7482425999773,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,52.24031812075545,1000.0,1000.0,1000.0,1000.0,26.091571092921406,1000.0,1000.0
cd8df4a55f55b19eacf1782569bbc0ad,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,38.357636829087724,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,61.5964813575762,1000.0,278.1689521729553,1000.0,1000.0,1000.0,61.5964813575762,40.28347118976633,1000.0
1829497bb8b1701701f07ae88a24b628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,12.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1.622352440106683,136.54916418587618,1000.0,82.68028265730925,1000.0,298.38538768673936,1.622352440106683,1000.0,1000.0
c18ea35605b0b649ca188b37f14c7655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,355.6446615315365,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,39.82301034613989,1000.0,1000.0,1000.0,1000.0,1000.0,0.17083318150053692,1000.0,1000.0
a96bfcf189116bff986b6383b74b031b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9f2d46f2144061316a2e45bc07183784,3.0,5.0,0.0,11.0,4.0,2.0,3.0,4.0,4.0,6.0,3.0,3.0,8.0,32.0,2.0,0.0,121.82573651039999,63.31788914581656,1000.0,22.84747270941303,11.580371239230917,19.16501191789136,20.022455307434747,157.47070534411773,17.912982443697597,16.505254387569533,20.55609868312795,26.38731883246927,157.01201908411568,12.153376687218051,9.19922025225771,1000.0
1bb53deee20ba263139c33f292cec50c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2a2318dd0d79b54254e8518d66c11f9b,0.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,4.0,13.0,0.0,1.0,1000.0,216.08905757619706,1000.0,343.07187037433636,1000.0,1000.0,1000.0,43.82459352771012,195.61996155854337,234.59614551740793,327.45407319440443,1000.0,210.7652760892831,43.82459352771012,1000.0,417.2912069253585
f8162abc56c35b50b1208ed3979ad76e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150.28627111674356,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,164.61115044646277
2b92d930e6e49e8d2a4df1cd9a2f5214,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,1000.0,154.53301631460863,1000.0,116.56492700842337,1000.0,1000.0,1000.0,27.14498893287973,48.813984563202396,1000.0,79.60826054926859,34.270452586718065,248.90114917907997,27.14498893287973,1000.0,1000.0
57028db69a1e97120b34bb64f6860af2,0.0,16.0,7.0,5.0,15.0,6.0,4.0,1.0,9.0,14.0,13.0,3.0,5.0,31.0,6.0,0.0,1000.0,224.6511772313486,257.7865664484433,300.82920637346996,318.07894620767325,318.7195599693884,319.08200054215223,64.26267346059753,157.11117692251796,230.8890132937623,201.7000211863921,347.30923245122085,204.97739371422,64.26267346059753,237.65076710701123,1000.0
c3c10eef0d447fa0ddf70a3a4d7a6af6,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,1000.0,69.8995197216422,1000.0,89.49629122126355,171.48974648066843,1000.0,1000.0,13.871088100641705,52.41228371277094,1000.0,107.0579279727474,91.2951371273682,69.8995197216422,13.871088100641705,1000.0,1000.0
e3c5fc50849142922e09fecc04723264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
17692c617be947929e27b091ddcda7a6,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,1000.0,210.05120546970358,1000.0,312.08455482061794,1000.0,1000.0,1000.0,35.131164098323595,209.3170363958875,1000.0,307.9409936730035,1000.0,346.8092315748567,35.131164098323595,1000.0,1000.0
c4279639e4eeb7bb748720d41deaefe8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.20892214492707,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,101.75251342123565,1000.0,320.2991441711573,1000.0,1000.0,1000.0,101.75251342123565,76.01263379121352,1000.0
220df1737c89a16b63db9e16f1623f9a,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.57555111069058,462.8047911703368,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,441.7884744773844,1000.0,1000.0,1000.0,262.4053894188022,1000.0,1000.0,1000.0
23c761dd9c49d89164a0d91da9ebf73c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,12.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,50.32629073421236,22.738584159403555,1000.0,142.23553766237703,1000.0,197.6650603106351,2.319609759995077,1000.0,1000.0
9a076d6b7b114967c78576e070ce5a0c,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,1000.0,181.00647443953093,1000.0,169.85394585199637,300.0652073247262,1000.0,1000.0,95.07277260245894,181.00647443953093,1000.0,198.10616939673406,185.96280381226137,181.00647443953093,95.07277260245894,1000.0,1000.0
37afdb9ab9c570b1ce77987083c083db,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9e391581f1773862b1647c8a1be5ba6b,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,1000.0,109.74869974198413,1000.0,112.28041550649317,228.21256116010457,1000.0,1000.0,31.37864791345529,109.74869974198413,1000.0,138.79290722356197,124.01773693501967,109.74869974198413,31.37864791345529,1000.0,1000.0
b26ef3be6f1884d5426394e0f7c41bc0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,1000.0,100.86736446429751,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,451.29867328696173,336.25659114380477,1000.0,32.0644583137291,2.2230109506282814,1000.0,1000.0
988a39746e6f8110fd8b2fa06b200a43,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,367.95283327736126,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,161.64225251849885,1000.0,1000.0,1000.0
3336ab7244f6bc570d75621a021b94bd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,94.76845772850335,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
e4d40bd6caa8adbe8fa0242d36cb9cca,3.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,4.0,7.0,0.0,0.0,32.97654492938283,43.332518308320736,1000.0,37.823964326428815,1000.0,364.6246574884401,375.1876436296741,1000.0,355.1832836505204,298.5855765811455,377.6949671622347,1000.0,221.99097997984347,8.923358263481134,1000.0,1000.0
9e61290f6990393311c24f46e150139e,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,222.5373916835674,131.94802010157082,1000.0,1000.0,1000.0,1000.0,1000.0,71.68357173002589,137.37871649024976,1000.0,1000.0,1000.0,201.7032018096326,71.68357173002589,1000.0,1000.0
2383425b7d496ff065b650bba4989c12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.397290595563224,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
da838e4832b899bb2b0c7e6fb2db7cb0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
74cf065a20babb836488b65682cdb740,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,1.0,8.0,1.0,1.0,1000.0,271.03042921118015,1000.0,278.33116664462904,1000.0,1000.0,1000.0,30.841957033424258,269.3164550301514,176.71764716997083,283.40571026782135,288.53456860771894,314.9554944950208,30.841957033424258,302.9083473280742,293.0846494025606
68145c83c094261657d10bdeda3bbf80,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,171.6771165546135,88.63586299346359,1000.0,175.20223994283023,1000.0,1000.0,1000.0,1000.0,19.38858431466688,1000.0,1000.0,1000.0,1000.0,3.5328850510119527,1000.0,157.7922333952298
4ee262cfb2ba4566a05655629a518d2c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
4a66298e15c6983dd6ffb2e3e0a780a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
6104519029d1ad716b4b9171068a0613,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,159.3562741303069,43.010409224017515,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1.4385629197505807,66.68253754342486,1000.0,1000.0,91.85983704109267,37.21366651199983,1000.0,1000.0
410eb19aef80f189b84a52625d58e56c,1.0,5.0,0.0,7.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,0.0,3.0,9.0,1.0,0.0,12.736806505841626,33.06798749446199,1000.0,81.30654042152608,103.61126392224115,155.2668013261318,200.1577171198684,241.47790852304527,102.89420390601566,102.11032032356844,94.06664006237966,1000.0,80.60680948123343,63.30063326912896,101.7179810601245,1000.0
9d38b3952aeef181216942362270143a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,12.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1.622352440106683,136.54916418587618,1000.0,82.68028265730925,1000.0,298.38538768673936,1.622352440106683,1000.0,1000.0
5d8935113b804dee8233488cbc611ee0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,128.08343088765815,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,103.9260528069889,1000.0,161.20860191485943,1000.0,1000.0,1000.0,103.9260528069889,129.4838015086048,1000.0
d96feda08c6dc9de32d3227fcb609168,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,1000.0,210.05120546970358,1000.0,312.08455482061794,1000.0,1000.0,1000.0,35.131164098323595,209.3170363958875,1000.0,307.9409936730035,1000.0,346.8092315748567,35.131164098323595,1000.0,1000.0
dac19894655dcb5f6702e1471aa2e261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.935790186754094,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
32e82c4be863f8ef2e7e5bab37969c7b,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,5.0,2.0,2.0,5.0,1.0,1.0,1000.0,270.8082000957192,1000.0,198.08881306233653,1000.0,1000.0,1000.0,47.02674619106308,177.0317421768352,187.2208770414422,126.59933182727414,187.67296608766765,259.9178940344879,47.02674619106308,177.84579022406197,258.5599290735302
f0af9ddc6fa573d60ec6cfa42ffb1393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.697175500773714,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,36.09325173361288,1000.0,1000.0
dd996a15f71b7b46fe02ede3353f4431,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,107.65535239748837,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,33.77673855820993,1000.0,1000.0,1000.0,1000.0,139.52162050735754,1000.0,1000.0
fbd3a07e8ddf39be48f2b5f371b31ef6,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,1000.0,109.74869974198413,1000.0,112.28041550649317,228.21256116010457,1000.0,1000.0,31.37864791345529,109.74869974198413,1000.0,138.79290722356197,124.01773693501967,109.74869974198413,31.37864791345529,1000.0,1000.0
b4549728e963405a61a6c466170361e7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,79.69881601826414,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,53.48705561537932,25.82990834232344,1000.0,1000.0,1000.0,1000.0,0.3581675708474669,1000.0,1000.0
8dc9776fc0bb1120700cbdfdbb927d84,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,127.9836220267257,1000.0,1000.0,128.65878470846232,1000.0,1000.0,297.9788445338498,1000.0,35.234428924019106,1000.0,1000.0,1000.0,67.64469140132618,127.9836220267257,1000.0,1000.0
e023c348a1dd3416b96369cc3d9b7051,0.0,5.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,6.0,29.0,0.0,0.0,1000.0,34.97862375524709,1000.0,125.18570550701786,1000.0,136.54393050080705,1000.0,28.95991478059176,276.9711182232151,1000.0,116.55919388685493,1000.0,109.46410571667329,28.95991478059176,1000.0,1000.0
ae4c8818488f5c8a264f778fce5e4de0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,3.0,7.0,0.0,0.0,51.59629695795634,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,58.43083202170335,117.26823882490176,107.03829385580902,1000.0,100.38058170679706,76.67792325069647,58.43083202170335,1000.0,1000.0
727876db9a8adb1f93c435dbefffb00b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
7f62f272ef00f33fd47028c1a774ec60,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1000.0,401.2955256356225,1000.0,132.01653265306206,1000.0,1000.0,1000.0,1000.0,452.8487591189833,1000.0,1000.0,1000.0,447.01071030688024,188.81695271858416,1000.0,1000.0
fc1b23bf124f2e441b727acc3bf112b9,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,8.0,0.0,1.0,262.20762681792183,114.0947845276289,1000.0,1000.0,168.21938320357268,1000.0,1000.0,1000.0,171.33880661870847,1000.0,1000.0,1000.0,95.93696350878085,33.398160529636286,1000.0,120.27383083862426
3692448d06d34c0d51b0992510cdc084,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1000.0,54.172077320210754,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,49.64108734981053,1000.0,460.1070610026082
1946316bdb4b84623835e1b8a88eba64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
e6e6fd6be5e7b31bc170fe1bd5ef07a3,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1000.0,87.07553017501566,1000.0,72.88402248194622,1000.0,1000.0,1000.0,28.37545358114139,72.68676252137419,203.13228171706214,1000.0,1000.0,345.1478928627919,25.46720913508728,1000.0,1000.0
1e04626a1feab4372ba6b5492994a79b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,5.0,8.0,0.0,1.0,126.63174307885133,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,136.1264135303302,64.1563916342595,53.123008851065705,1000.0,19.788832440304347,168.03775861190292,56.18958190117733,1000.0,442.0686019320302
92c30be62e8ba010157893fdb021d60a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,134.1201600576498,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,47.395162183097284,1000.0,1000.0,1000.0,63.734063904097724,1000.0,1000.0,1000.0
fc1dfb343d19e224b7f381d7c5dae0ed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
57b72ac2c3fc202a506934d3e017b0fb,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,116.06392802568988,198.91540518047603,1000.0,156.69541483090217,1000.0,1000.0,1000.0,1000.0,61.547086493520844,1000.0,1000.0,1000.0,235.47317214832023,345.2024353051152,1000.0,188.80651943503906
02634c6f17d9da47709577c0516aa273,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,5.0,2.0,2.0,5.0,1.0,1.0,1000.0,270.8082000957192,1000.0,198.08881306233653,1000.0,1000.0,1000.0,47.02674619106308,177.0317421768352,187.2208770414422,126.59933182727414,187.67296608766765,259.9178940344879,47.02674619106308,177.84579022406197,258.5599290735302
4e79a2bdfd5767d84babcd8d1ced7d1f,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1000.0,198.39382049277376,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,385.51436278663584,320.60270417493285,158.02672859885143,1000.0,268.1318374606054,1000.0,1000.0,1000.0
eb72e16cfdf3a4b9565b5b57b7fcbdb4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
26fc2a49d6c10ca5290d11180722752e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
4669cc9bdeea96865d0bc0c296562ad0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,1.0,8.0,1.0,1.0,1000.0,271.03042921118015,1000.0,278.33116664462904,1000.0,1000.0,1000.0,30.841957033424258,269.3164550301514,176.71764716997083,283.40571026782135,288.53456860771894,314.9554944950208,30.841957033424258,302.9083473280742,293.0846494025606
ac05c40c61eb7e067c3353072e3a48b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
075ab75c5b4cd4f569b5b9dddd475eb9,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.57555111069058,462.8047911703368,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,441.7884744773844,1000.0,1000.0,1000.0,262.4053894188022,1000.0,1000.0,1000.0
b3ed1a49a42ae67229ad597f063ca452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
df508e21a47d02acc543ae390605af28,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,116.06392802568988,198.91540518047603,1000.0,156.69541483090217,1000.0,1000.0,1000.0,1000.0,61.547086493520844,1000.0,1000.0,1000.0,235.47317214832023,345.2024353051152,1000.0,188.80651943503906
