id,size_total,active_days_count,percentage_average,average_daily_minutes,capacity_kw,station_name,country_name,calendar_day_count,geometry,living_street_dist,primary_dist,residential_dist,secondary_dist,road_service_dist,tertiary_dist,trunk_dist,unclassified_dist,motorway_dist,road_count_living_street,primary_count,road_count_residential,secondary_count,road_service_count,tertiary_count,trunk_count,unclassified_count,motorway_count,operator,accommodation_count,activities_count,beauty_count,cafe_and_restaurant_count,clothing_count,electronics_count,food_count,gas_stations_count,supermarket_count,hobby_count,home_count,medical_count,public_service_count,service_count,shopping_center_count,religious_count,accommodation_dist,activities_dist,beauty_dist,cafe_and_restaurant_dist,clothing_dist,electronics_dist,food_dist,gas_stations_dist,grocery_dist,hobby_dist,home_dist,medical_dist,public_service_dist,service_dist,shopping_center_dist,religious_dist,occupation_rate,population,total_time_spent,lng,lat,good_feature_score,score_performance,occupation_rank,Supermarket,Shopping,Services,Hotel,Restaurant,Leisure,poi_categories_present,poi_categories_present_str,nearest_major_road_dist,nearest_major_road_type
68145c83c094261657d10bdeda3bbf80,2,106,2.4172374429223744,34.80821917808219,180.0,PWR UP - Kjerringøy,Norway,146,POINT (14.76145 67.51986),1000.0,1000.0,19.59,40.55,4.39,1000.0,1000.0,77.06,1000.0,0.0,0.0,16.0,8.0,21.0,0.0,0.0,6.0,0.0,Kople As,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,171.68,88.64,1000.0,175.2,1000.0,1000.0,1000.0,1000.0,19.39,1000.0,1000.0,1000.0,1000.0,3.53,1000.0,157.79,"(0.0, 4.498]",0.49,367.5,14.76145,67.51986,4.42,66,5.0,1.0,0.0,1.0,1.0,2.0,6.0,5,5/6,1000.0,motorway
6104519029d1ad716b4b9171068a0613,2,284,2.292142313546424,33.00684931506849,150.0,PWR UP - Terråk,Norway,365,POINT (12.37507 65.08909),1000.0,46.94,49.07,291.07,12.41,79.08,1000.0,108.67,1000.0,0.0,6.0,30.0,4.0,17.0,3.0,0.0,5.0,0.0,Kople As,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,159.36,43.01,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1.44,66.68,1000.0,1000.0,91.86,37.21,1000.0,1000.0,"(0.0, 4.498]",1.96,300.0,12.37507,65.08909,4.81,67,5.0,1.0,1.0,6.0,2.0,0.0,4.0,5,5/6,46.94,primary
410eb19aef80f189b84a52625d58e56c,2,283,2.268582112332112,32.667582417582416,100.0,ChargeUp - Dragefossen Rognan,Norway,364,POINT (15.3915 67.10341),1000.0,1000.0,25.35,143.89,29.53,1000.0,1000.0,1000.0,1000.0,0.0,0.0,55.0,14.0,32.0,0.0,0.0,0.0,0.0,Kople As,1.0,5.0,0.0,7.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,0.0,3.0,9.0,1.0,0.0,12.74,33.07,1000.0,81.31,103.61,155.27,200.16,241.48,102.89,102.11,94.07,1000.0,80.61,63.3,101.72,1000.0,"(0.0, 4.498]",0.49,572.5,15.3915,67.10341,5.38,68,5.0,6.0,8.0,12.0,1.0,8.0,5.0,6,6/6,1000.0,motorway
9d38b3952aeef181216942362270143a,4,246,2.2505707762557083,32.40821917808219,200.0,St1 Ankenes,Norway,365,POINT (17.4173 68.40566),1000.0,1000.0,455.7,1000.0,4.09,1000.0,16.6,11.32,1000.0,0.0,0.0,4.0,0.0,16.0,0.0,11.0,1.0,0.0,Recharge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,12.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1.62,136.55,1000.0,82.68,1000.0,298.39,1.62,1000.0,1000.0,"(0.0, 4.498]",0.49,90.0,17.4173,68.40566,4.23,69,5.0,3.0,2.0,13.0,0.0,0.0,0.0,3,3/6,16.6,trunk
5d8935113b804dee8233488cbc611ee0,4,233,2.178224885844749,31.366438356164384,300.0,LAD OPP - Røkland,Norway,365,POINT (15.31404 66.98229),1000.0,1000.0,71.21,62.54,18.81,1000.0,92.73,232.44,1000.0,0.0,0.0,18.0,10.0,21.0,0.0,9.0,1.0,0.0,Kople As,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,128.08,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,103.93,1000.0,161.21,1000.0,1000.0,1000.0,103.93,129.48,1000.0,"(0.0, 4.498]",0.49,270.0,15.31404,66.98229,3.27,70,5.0,1.0,2.0,1.0,2.0,0.0,0.0,4,4/6,92.73,trunk
d96feda08c6dc9de32d3227fcb609168,1,173,2.1356074481074483,30.75274725274725,50.0,Recharge Esso Grubhei,Norway,364,POINT (14.20314 66.32036),1000.0,1000.0,69.97,1000.0,8.73,52.15,31.31,1000.0,1000.0,0.0,0.0,53.0,0.0,64.0,11.0,23.0,0.0,0.0,Recharge,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,1000.0,210.05,1000.0,312.08,1000.0,1000.0,1000.0,35.13,209.32,1000.0,307.94,1000.0,346.81,35.13,1000.0,1000.0,"(0.0, 4.498]",0.49,247.5,14.20314,66.32036,3.85,71,5.0,4.0,2.0,5.0,0.0,1.0,2.0,5,5/6,31.31,trunk
32e82c4be863f8ef2e7e5bab37969c7b,5,128,2.032135076252723,29.26274509803921,400.0,St1 Lading Mørkved,Norway,153,POINT (14.54853 67.28222),1000.0,1000.0,95.56,1000.0,17.98,31.37,9.97,1000.0,1000.0,0.0,0.0,96.0,0.0,74.0,43.0,7.0,0.0,0.0,St1 Charge,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,5.0,2.0,2.0,5.0,1.0,1.0,1000.0,270.81,1000.0,198.09,1000.0,1000.0,1000.0,47.03,177.03,187.22,126.6,187.67,259.92,47.03,177.85,258.56,"(0.0, 4.498]",0.49,487.5,14.54853,67.28222,4.23,72,5.0,3.0,10.0,9.0,0.0,1.0,3.0,5,5/6,9.97,trunk
f0af9ddc6fa573d60ec6cfa42ffb1393,2,304,1.993055555555556,28.7,150.0,Bodø Energi - Skauvoll,Norway,365,POINT (14.04286 66.98669),1000.0,12.24,306.73,1000.0,13.5,1000.0,1000.0,40.69,1000.0,0.0,4.0,4.0,0.0,18.0,0.0,0.0,1.0,0.0,Kople As,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,36.09,1000.0,1000.0,"(0.0, 4.498]",0.49,150.0,14.04286,66.98669,3.08,73,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2,2/6,12.24,primary
dd996a15f71b7b46fe02ede3353f4431,4,273,1.95914193302892,28.21164383561644,50.0,Recharge Coop Prix Storforshei,Norway,365,POINT (14.52831 66.40434),1000.0,1000.0,9.87,1000.0,2.02,1000.0,74.89,146.02,1000.0,0.0,0.0,46.0,0.0,37.0,0.0,11.0,11.0,0.0,Recharge,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,107.66,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,33.78,1000.0,1000.0,1000.0,1000.0,139.52,1000.0,1000.0,"(0.0, 4.498]",0.49,120.0,14.52831,66.40434,3.08,74,5.0,1.0,0.0,1.0,0.0,0.0,1.0,3,3/6,74.89,trunk
fbd3a07e8ddf39be48f2b5f371b31ef6,5,298,1.8616818873668184,26.80821917808219,400.0,St1 Lading Mosjøen,Norway,365,POINT (13.19574 65.86385),1000.0,17.67,21.75,1000.0,32.94,1000.0,105.13,1000.0,1000.0,0.0,13.0,78.0,0.0,209.0,0.0,19.0,0.0,0.0,St1 Charge,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,1000.0,109.75,1000.0,112.28,228.21,1000.0,1000.0,31.38,109.75,1000.0,138.79,124.02,109.75,31.38,1000.0,1000.0,"(0.0, 4.498]",0.49,347.5,13.19574,65.86385,4.62,75,5.0,5.0,2.0,13.0,0.0,2.0,2.0,5,5/6,17.67,primary
b4549728e963405a61a6c466170361e7,2,267,1.7669223137973142,25.44368131868132,150.0,PWR UP - Beiarn,Norway,364,POINT (14.7604 66.98871),1000.0,91.81,454.36,23.42,58.07,1000.0,1000.0,95.4,1000.0,0.0,6.0,2.0,2.0,11.0,0.0,0.0,4.0,0.0,Kople As,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,79.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,53.49,25.83,1000.0,1000.0,1000.0,1000.0,0.36,1000.0,1000.0,"(0.0, 4.498]",0.49,150.0,14.7604,66.98871,3.46,76,5.0,2.0,0.0,3.0,2.0,0.0,0.0,3,3/6,91.81,primary
e023c348a1dd3416b96369cc3d9b7051,4,107,1.7230783866057835,24.812328767123287,400.0,Circle K Olav VS Gate,Norway,365,POINT (14.40442 67.27489),1000.0,1000.0,59.11,1000.0,19.87,381.64,47.45,1000.0,1000.0,0.0,0.0,58.0,0.0,56.0,10.0,18.0,0.0,0.0,Circle K,0.0,5.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,6.0,29.0,0.0,0.0,1000.0,34.98,1000.0,125.19,1000.0,136.54,1000.0,28.96,276.97,1000.0,116.56,1000.0,109.46,28.96,1000.0,1000.0,"(0.0, 4.498]",0.49,277.5,14.40442,67.27489,4.62,77,5.0,1.0,4.0,35.0,0.0,1.0,5.0,5,5/6,47.45,trunk
ae4c8818488f5c8a264f778fce5e4de0,8,248,1.614250380517504,23.245205479452054,400.0,LAD OPP - Korgen,Norway,365,POINT (13.82583 66.08122),1000.0,1000.0,73.34,34.26,38.18,141.65,22.57,146.15,1000.0,0.0,0.0,11.0,3.0,25.0,4.0,2.0,4.0,0.0,Kople As,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,3.0,7.0,0.0,0.0,51.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,58.43,117.27,107.04,1000.0,100.38,76.68,58.43,1000.0,1000.0,"(0.0, 4.498]",0.49,270.0,13.82583,66.08122,3.85,78,5.0,1.0,2.0,11.0,1.0,0.0,0.0,4,4/6,22.57,trunk
fc1b23bf124f2e441b727acc3bf112b9,3,201,1.5054540842212076,21.67853881278539,50.0,Leinesfjord,Norway,365,POINT (15.01868 67.77662),1000.0,9.66,191.17,1000.0,10.63,1000.0,1000.0,131.17,1000.0,0.0,5.0,3.0,0.0,35.0,0.0,0.0,8.0,0.0,Eviny,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,8.0,0.0,1.0,262.21,114.09,1000.0,1000.0,168.22,1000.0,1000.0,1000.0,171.34,1000.0,1000.0,1000.0,95.94,33.4,1000.0,120.27,"(0.0, 4.498]",0.49,370.0,15.01868,67.77662,4.23,79,5.0,2.0,1.0,13.0,2.0,0.0,6.0,5,5/6,9.66,primary
e6e6fd6be5e7b31bc170fe1bd5ef07a3,2,260,1.287671232876712,18.542465753424658,150.0,PWR UP - Misvær,Norway,365,POINT (15.00377 67.11659),1000.0,29.75,46.98,1000.0,25.92,1000.0,1000.0,1000.0,1000.0,0.0,8.0,26.0,0.0,37.0,0.0,0.0,0.0,0.0,Kople As,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1000.0,87.08,1000.0,72.88,1000.0,1000.0,1000.0,28.38,72.69,203.13,1000.0,1000.0,345.15,25.47,1000.0,1000.0,"(0.0, 4.498]",0.49,247.5,15.00377,67.11659,3.85,80,5.0,2.0,1.0,4.0,0.0,1.0,4.0,5,5/6,29.75,primary
1e04626a1feab4372ba6b5492994a79b,4,234,1.271832191780822,18.31438356164384,50.0,Recharge Coop Korgen,Norway,365,POINT (13.82327 66.08059),1000.0,1000.0,141.5,169.06,15.23,190.93,10.91,245.13,1000.0,0.0,0.0,7.0,5.0,26.0,4.0,2.0,2.0,0.0,Recharge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,5.0,8.0,0.0,1.0,126.63,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,136.13,64.16,53.12,1000.0,19.79,168.04,56.19,1000.0,442.07,"(0.0, 4.498]",0.49,330.0,13.82327,66.08059,3.85,81,5.0,1.0,2.0,14.0,1.0,0.0,1.0,5,5/6,10.91,trunk
57b72ac2c3fc202a506934d3e017b0fb,4,201,1.0402348224513172,14.97938144329897,300.0,Kjøpsvik,Norway,291,POINT (16.3762 68.09834),1000.0,1000.0,11.67,1000.0,1.17,25.88,266.33,287.84,1000.0,0.0,0.0,64.0,0.0,21.0,26.0,14.0,3.0,0.0,Eviny,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,116.06,198.92,1000.0,156.7,1000.0,1000.0,1000.0,1000.0,61.55,1000.0,1000.0,1000.0,235.47,345.2,1000.0,188.81,"(0.0, 4.498]",0.49,397.5,16.3762,68.09834,3.65,82,5.0,2.0,0.0,2.0,3.0,1.0,2.0,5,5/6,266.33,trunk
